config_id,src,dst,start_time_s,duration_s,bandwidth_mbps,num_reps
0,0,3,0.018938092041015625,9.697870713,4953.233531522334,50
1,0,3,9.90611574609375,6.870125670999999,4935.519111845371,50
2,2,1,16.94239415991211,8.18328197,1726.468909637242,50
3,0,3,25.325532581054688,4.568383965,4948.159179085114,50
4,3,1,30.06130361206055,32.804454635,1550.44354085175,50
5,1,3,63.06807989501953,1.696608577,4996.384708244936,50
6,1,0,64.92424609594727,9.398927081,4509.508934874138,50
7,2,3,74.48118657397461,9.753206665,1738.2814578142643,50
8,2,0,84.40327750585938,16.304091333,1733.0842438798304,50
9,1,2,100.89854025292969,6.155737804999999,5049.272911648973,50
10,3,0,107.21019862304688,8.443813655,1673.1991582540438,50
11,0,1,115.8442245,0.617536905,4575.655927802403,50
12,1,3,116.62267174291992,3.959891769,4994.948297537675,50
13,0,1,120.74167139208984,8.714605832,4539.3802155388175,50
14,2,0,129.61568081298827,0.000352878,0.14169202953995433,50
15,2,0,129.79241378198242,14.657797421,1734.9624005285946,50
16,2,1,144.62718746801758,6.555282567,1724.1889170267402,50
17,0,1,151.36736,9.320599007999999,4547.405763687587,50
18,3,1,160.85293335302734,20.078184024,1548.048374935046,50
19,1,3,181.11838764184571,7.916021617,4997.322040536817,50
20,1,3,189.20087311499023,9.021250074,5011.520762549256,50
21,1,2,198.38750382983397,9.500270704,5056.257857976086,50
22,2,1,208.0447807080078,31.044552793999998,1729.356243468778,50
23,2,3,239.26108809497072,24.326421833,1742.3255232918495,50
24,3,0,263.7581169780273,1.696598291,1665.4716764653397,50
25,0,3,265.62963871118166,1.1508787299999998,4910.398161585626,50
26,1,3,266.9488161538086,10.705719160000001,5014.8047410576755,50
27,0,2,277.8180186062012,0.000334165,0.14962668142983257,50
28,2,1,277.97779306396484,29.41966406,1728.8251387327366,50
29,3,2,307.5683075251465,30.842513507,1740.6846944499257,50
30,1,3,338.5981537380371,5.639127992,5010.76830319974,50
31,1,2,344.4013407368164,8.411045471,5039.153075100526,50
32,3,0,352.96714671704103,16.893733431,1672.594392199274,50
33,2,3,370.0383593330078,11.383742742,1737.5177126081965,50
34,1,0,381.6191652619629,6.257588734,4515.5354564086,50
35,3,2,388.0244468239746,29.212324959,1741.0957488452193,50
36,1,3,417.41721615380857,0.566266268,4989.9429997479565,50
37,3,0,418.12459825,25.333104199,1673.0893031132398,50
38,2,1,443.6263431660156,24.510192091,1729.2620756555946,50
39,0,1,468.3229296931152,2.483881211,4550.356715911404,50
40,0,2,470.9684054291992,8.838950472,4795.201170576262,50
41,3,0,479.9621405600586,11.826160303,1672.5170421529335,50
42,1,2,491.9671895788574,3.373250946,5025.958214020167,50
43,3,1,495.494071467041,10.949680411,1548.3390988259594,50
44,1,3,506.61911395288087,6.762492596,5014.073741101956,50
45,2,1,513.5377111088867,11.453545838,1726.928492692343,50
46,0,2,525.1704831340332,7.638872745,4808.729524136091,50
47,1,2,532.978234973877,1.6880399400000001,5021.746789948584,50
48,0,2,534.8243280061035,9.42374813,4797.473513333383,50
49,1,2,544.4137172558594,2.8135722690000002,5021.439134748594,50
50,2,1,547.3885081069336,9.794776072000001,1730.9041243388212,50
51,3,2,557.3500354440918,14.629349991,1738.3361130634667,50
52,0,1,572.1587175251465,9.955186685000001,4541.369587585991,50
53,3,0,582.2683897141113,0.000353982,0.14125012006260204,50
54,2,3,582.4460448918458,17.861606628,1740.1570193173777,50
55,3,0,600.4734736550294,5.062253969,1674.5325702563541,50
56,2,0,605.698087098877,4.887321338,1734.4693675224842,50
57,2,3,610.752132973877,19.465999972000002,1741.89030097467,50
58,0,2,630.3984807011718,9.970457224,4817.815002944141,50
59,2,3,640.5285278129883,8.132992677,1737.144303591262,50
60,2,0,648.8243200778809,27.688870166,1734.8421265301258,50
61,0,2,676.7011605332032,4.711735641000001,4797.61446149436,50
62,2,1,681.5789061518554,17.957932362,1730.822876678791,50
63,1,3,699.7216094318848,7.2877430709999995,5040.418212076127,50
64,2,3,707.1667625839843,1.643924457,1718.8359160715374,50
65,1,0,708.9843782749024,11.918156669,4504.647211061091,50
66,0,2,721.0794305151367,0.585017159,4830.0060203875155,50
67,2,3,721.8213526098633,29.202569944,1741.6773557099232,50
68,2,3,751.1935155568848,27.602217457,1740.2883835268817,50
69,3,2,778.9645929169922,16.276898606,1735.9795919343087,50
70,0,3,795.4164296550293,10.848507176,4948.799897443143,50
71,1,0,806.4300361879883,5.632631958,4514.892432103763,50
72,1,0,812.2262136179199,10.640953288999999,4514.240133885058,50
73,0,3,823.0274835500488,5.715214482,4944.0600854076565,50
74,2,0,828.9025294958496,11.396621072,1735.5542950002541,50
75,1,0,840.481005802002,8.141457798,4511.879053039342,50
76,3,1,848.7691744919433,1.833424305,1541.1797434418759,50
77,1,2,850.7806260078125,0.570583421,4952.188051745022,50
78,3,0,851.4987241979981,32.064961736,1674.3226342205294,50
79,3,1,883.731197886963,14.584905130000001,1549.8963379270194,50
80,3,1,898.4810166469726,9.119183263,1549.281497316039,50
81,3,0,907.7621538510742,20.249666953,1674.478727413172,50
82,3,1,928.1782048381348,29.18298852,1549.1964443263264,50
83,3,1,957.5296528051758,3.6484452999999997,1548.9536872047938,50
84,0,3,961.3628624172363,7.9795636949999995,4957.527856414962,50
85,0,2,969.512567795166,5.889099723,4798.078675700497,50
86,3,1,975.554447394043,18.246892957,1548.5575471170885,50
87,3,1,993.9640395510254,23.711800022,1549.155815497709,50
88,0,3,1017.8564736960449,3.994547085,4951.613844852201,50
89,1,0,1022.0222641899414,10.03025601,4507.380669538862,50
90,0,2,1032.2192930690917,11.154822614,4812.9040736711795,50
91,2,1,1043.5399030629883,14.705346704,1729.352453355118,50
92,0,1,1058.4216999301757,1.24055404,4555.442663344194,50
93,0,3,1059.8207284370117,5.14902289,4938.94238640683,50
94,1,2,1065.1368695778808,6.709992355000001,5053.304796201962,50
95,1,2,1072.0142195559083,7.241651482,5072.499414160567,50
96,2,1,1079.411575494873,26.120591017,1730.8253867830163,50
97,3,0,1105.706476130127,3.383558737,1670.2156632311478,50
98,3,1,1109.252808449951,34.664836229,1548.7478678778903,50
99,0,1,1144.0959615690917,3.720106695,4557.347326297587,50
100,3,0,1147.9693564631348,6.756406435,1672.8634753897838,50
101,2,0,1154.9015193979492,9.769156033,1735.4434961147479,50
102,2,3,1164.8391583759765,16.234588931,1740.5038045678127,50
103,3,0,1181.2428215270995,27.017113515000002,1673.3905354063504,50
104,3,0,1208.437839526123,30.352910100000003,1675.6698001092157,50
105,2,0,1238.9684070109863,1.630351023,1733.1460281483198,50
106,2,1,1240.7642286569824,19.603095749,1729.7082554794797,50
107,0,2,1260.5442659501953,4.117784745,4803.421226429357,50
108,2,3,1264.8208192548827,30.81755273,1742.0945676759454,50
109,0,3,1295.8207289401855,0.00033652599999999997,0.14857693016289975,50
110,0,2,1295.9927460561523,5.304267514999999,4794.390050668476,50
111,0,1,1301.460686564209,4.346734926999999,4550.416572940475,50
112,3,0,1305.9738075161133,23.616719576,1675.0382783983648,50
113,0,1,1329.7772422580567,10.581493308,4539.606745645545,50
114,0,2,1340.5376576640624,2.359430609,4790.369976080953,50
115,0,1,1343.066118109131,6.844574918,4541.114754732238,50
116,2,0,1350.0654410048828,19.552512818,1734.1830620760268,50
117,0,3,1369.7962247561036,7.430753579999999,4943.411526775459,50
118,0,2,1377.403421472168,8.247904822,4796.237366183322,50
119,2,0,1385.8085411098632,24.43674192,1734.4597650847556,50
120,0,3,1410.4259149020995,0.5781927060000001,4887.014953108038,50
121,0,1,1411.1585636711425,7.466878469,4541.072509854452,50
122,0,3,1418.785792316162,6.286606405,4944.161944873659,50
123,1,0,1425.2390986999512,7.521495446,4508.097730489538,50
124,3,0,1432.9090854069825,13.504737227,1673.8638205270427,50
125,2,3,1446.5885500458985,3.2596990609999996,1733.6793042074019,50
126,1,0,1450.0303702019044,2.4988148270000003,4523.162512033549,50
127,3,0,1452.6739225881347,28.700721784000002,1673.6798036479652,50
128,2,1,1481.5469768088378,22.856200354000002,1730.773649482684,50
129,2,3,1504.5752269138184,0.00035187099999999997,0.1420975300607325,50
130,3,1,1504.7438690100098,27.344502065,1550.0207518589532,50
131,1,2,1532.2688134909667,3.9154260020000002,5051.673723343681,50
132,3,2,1536.332889722168,25.981914614,1740.0635296383857,50
133,0,3,1562.4891144450683,2.287889999,4940.161264282881,50
134,1,3,1564.9580588359374,3.3796104049999998,5016.5007998902765,50
135,3,0,1568.4854357441407,18.573171426000002,1673.48911163816,50
136,3,2,1587.2317413000487,1.640124554,1722.8181805514266,50
137,1,2,1589.0628212509766,1.117494577,5057.091923587921,50
138,3,1,1590.3255286411134,5.473094934,1548.8328363061426,50
139,1,3,1595.9777890949706,9.574237354000001,5017.195273515045,50
140,3,1,1605.703459428955,7.299856742,1548.324295868764,50
141,0,2,1613.2028296940919,7.058294448,4803.941915402507,50
142,2,3,1620.4147884848633,21.080791185,1742.499727720727,50
143,3,2,1641.6686569350586,9.743257547999999,1740.0564663796774,50
144,0,2,1651.6009531540528,10.576811869,4808.7699232953055,50
145,2,1,1662.3356755510254,21.214766903,1731.4954752015453,50
146,2,1,1683.7194615019532,16.344071760000002,1728.8448200009614,50
147,1,3,1700.2541117939454,10.161823296,5005.150485151677,50
148,1,3,1710.5849011538087,6.202260897,5011.398370074079,50
149,2,1,1716.9421874829102,4.904324108,1728.456146724143,50
150,0,1,1722.0275165100097,5.586621665,4552.076178582606,50
151,3,1,1727.7659898811035,30.996014374999998,1549.7417770829124,50
152,1,2,1758.9504641459962,5.025468899000001,5060.369074229146,50
153,3,1,1764.1303781940917,0.000353108,0.14159973719088778,50
154,0,3,1764.3345092460938,10.299706399,4938.146082002701,50
155,1,2,1787.3943066379395,7.831760075,5051.087995695527,50
156,1,0,1839.4247896108398,11.281065396,4508.568385574139,50
157,1,2,1850.8702352939454,10.075880466000001,5047.842218020215,50
158,2,3,1901.8708366279297,14.619417858,1739.5171030072079,50
159,1,0,1916.6665003588867,3.130885696,4512.519226763876,50
160,1,3,1961.06795447583,1.131412724,4994.8817793214075,50
161,3,0,1962.3502471220704,21.957226526,1672.9468476587142,50
162,3,2,2035.7896440671386,24.367838788,1739.36416843304,50
163,2,1,2060.3251952768555,1.6454528,1717.2394127622501,50
164,3,2,2081.194586309082,27.594870246,1740.7517401522484,50
165,1,0,2145.541202923828,5.009182151,4512.7308947004985,50
166,1,3,2150.7121459709474,0.00034078000000000005,0.1467222254827161,50
167,0,3,2199.5027630151367,3.4316173319999996,4940.4746100052635,50
168,2,3,2203.092986544922,22.725447039,1740.7318426832908,50
169,0,3,2274.994316993164,1.725565985,4912.538392439394,50
170,1,2,2276.887347577881,4.477927080000001,5048.115042105597,50
171,0,2,2323.70923438501,6.485917301000001,4792.22887180627,50
172,0,3,2380.4920373310547,8.571828515,4944.632942181532,50
173,2,3,2389.22083760791,6.5176444469999995,1734.145770287061,50
174,3,2,2442.0967510710448,4.890349443,1733.3953838684815,50
175,0,1,2447.1621084521485,1.860757354,4555.6230809877,50
176,2,3,2500.728029540039,4.88551388,1735.111056526156,50
177,1,2,2505.7862880998537,5.6064113980000005,5040.008981517128,50
178,1,3,2564.5037669680178,4.529888683999999,4990.208949249315,50
179,3,2,2619.9707627600096,3.2683871989999997,1729.070778923951,50
180,0,1,2623.411083411133,0.000333562,0.14989717054100887,50
181,2,0,2679.4770569858397,8.138751026,1735.915235011638,50
182,1,3,2687.795035104004,8.447162576,5017.607423636261,50
183,1,0,2744.599080013916,1.8774982310000001,4515.002469794604,50
184,0,3,2746.640783765137,9.111910938,4961.657588361297,50
185,1,0,2807.216251464844,3.762217529,4506.336534056375,50
186,3,2,2859.710643653076,6.524360641,1732.3606360710983,50
187,2,0,2866.3975655830077,30.942271274,1735.0727334974888,50
188,3,0,2929.348361907959,15.186931942,1674.5138186647443,50
189,0,1,2944.721395201172,3.104921885,4550.253572643423,50
190,1,3,2981.251014199951,2.271818562,4975.10925346511,50
191,3,1,2983.67414577417,12.778139654,1547.913482367392,50
192,0,1,3049.8345120332033,11.190417963,4545.089823111909,50
193,2,0,3099.845442900879,29.311606912,1735.1984472464258,50
194,2,0,3129.3267987109375,26.044459504,1735.8848258323987,50
195,1,0,3166.723106402832,6.882618122,4516.014051491204,50
196,0,2,3173.766093307129,1.1824902990000001,4779.1282556644455,50
197,2,0,3220.0906553918458,13.023237026999999,1735.7505667089324,50
198,2,3,3233.2815562849123,25.99861221,1738.9459746859309,50
199,3,0,3299.2923326411133,10.132221578000001,1673.2577519634656,50
200,2,1,3339.4965190808107,0.000353262,0.14153800861683394,50
201,2,1,3339.670399916992,27.721640636,1732.7913246815383,50
202,0,1,3387.9540106501463,8.08890537,4541.192067376107,50
203,3,1,3396.196155550049,16.393689916,1551.250970971458,50
204,3,1,3412.7598847641602,25.515366011999998,1550.395525637189,50
205,2,0,3438.4484159658205,6.502422506,1738.2053441730013,50
206,1,2,3445.128135774902,10.608681449,5060.675208139149,50
207,2,0,3455.8923367958982,17.895581782,1736.853293099605,50
208,1,0,3473.9734943640137,0.00034148,0.14642145952910857,50
209,3,2,3474.1451386049803,0.00035161999999999997,0.14219896479153632,50
210,3,2,3474.3335470280763,13.005213745999999,1738.1560573698857,50
211,3,2,3487.50560303418,22.707776056,1742.0864642333604,50
212,0,2,3510.388312467041,3.538469921,4791.285125636652,50
213,2,3,3514.086889677002,12.992917214,1739.8010529646708,50
214,3,2,3527.2431808759766,11.406598602,1734.0361785442267,50
215,1,3,3538.833132540039,2.828075669,4995.687369636644,50
216,1,2,3541.8237001450198,8.967654221,5041.472489442008,50
217,0,1,3550.9503697490236,11.802923155,4548.626682980382,50
218,3,2,3562.904489839111,21.08857403,1741.8566493753583,50
219,1,0,3584.1692230749513,0.6224839090000001,4539.292275906845,50
220,1,0,3584.9545063708497,8.764879635,4513.343131608219,50
221,2,1,3593.872441769043,13.066993315,1729.9382118800754,50
222,1,2,3607.1252284418947,0.00034077,0.14672653109135195,50
223,2,0,3607.285550983887,3.257875899,1734.6495002264048,50
224,1,0,3610.7233202268067,4.370634334,4525.534084636603,50
225,1,2,3615.2572321638186,2.241071249,5043.367342757785,50
226,2,1,3617.648217157959,3.283020366,1721.3639179721129,50
227,0,2,3621.103753126221,2.951540594,4786.714412371724,50
228,3,2,3624.2127538881837,19.489930898999997,1739.7515017223461,50
229,3,2,3643.869158812012,17.876569703,1738.7004703024147,50
230,0,1,3661.921255680176,6.21600398,4545.7441615087255,50
231,3,1,3668.2936175981445,21.85323804,1551.6069741214424,50
232,3,2,3690.316874550049,8.13188266,1737.3814269966358,50
233,1,0,3698.6327583688967,1.245624594,4536.898859593327,50
234,0,1,3700.0400764780275,4.970349303,4547.988415292269,50
235,1,3,3705.183557765869,5.083540543,5002.562128675838,50
236,2,0,3710.427371558838,22.802797693,1734.8270081852188,50
237,2,0,3733.398617194824,21.155406640000002,1736.3539035239264,50
238,0,3,3754.7356308671874,2.865587556,4930.291475623647,50
