config_id,src,dst,size,elapsed_s,effective_bandwidth_gbps,num_repetitions,total_duration_s
306,2,0,16384,10.644454420166015,1010.0611560465575,10,1.62208e-07
328,2,0,8388608,10.794958898193359,1728.4736304173484,10,4.8531883e-05
342,2,0,8192,11.16048550805664,780.4952409988662,10,1.04959e-07
351,2,0,33554432,11.276946861083985,1747.3009588473067,10,0.00019203579
352,2,0,64,11.29791349609375,8.210285948865314,10,7.7951e-08
9,2,1,4096,1.5835649809570314,76.17361484344053,10,5.377189999999999e-07
24,2,1,512,1.9509212829589844,24.881303547043643,10,2.05777e-07
54,2,1,1024,2.7186747800292967,131.79910932633152,10,7.7694e-08
81,2,1,536870912,3.1760551330566407,1703.865824771829,10,0.003150898998
95,2,1,65536,3.561364333984375,1832.33938092562,10,3.57663e-07
96,2,1,2097152,3.5639381740722658,1649.3463768798688,10,1.2715049e-05
104,2,1,16777216,3.8801946750488283,1623.9969706946613,10,0.000103308173
108,2,1,524288,5.122896953125,1820.3919817588592,10,2.880083e-06
123,2,1,128,6.098667056152344,15.77928722001011,10,8.1119e-08
132,2,1,256,6.234008928955078,33.89740737798257,10,7.5522e-08
148,2,1,16,6.549751385009766,2.135839384878257,10,7.4912e-08
153,2,1,8388608,6.558214568115234,1153.3577436611995,10,7.2732056e-05
160,2,1,32768,6.637614519042969,1465.1464341605185,10,2.2365000000000002e-07
166,2,1,1073741824,6.747286177978515,1805.834588532334,10,0.005945958898
183,2,1,2048,7.74851387109375,246.62813102119458,10,8.304000000000001e-08
184,2,1,8,7.751137248046875,1.0575296108291035,10,7.564799999999999e-08
192,2,1,33554432,7.7717126931152345,1701.967445282824,10,0.000197150845
193,2,1,67108864,7.793549677001953,1792.211502889617,10,0.00037444723399999996
201,2,1,131072,7.87365409008789,1881.3856616686617,10,6.966780000000001e-07
225,2,1,16384,9.219966718017577,954.8675867213725,10,1.71584e-07
226,2,1,4194304,9.222597091064452,1628.1952860447147,10,2.5760448e-05
277,2,1,32,10.248471459960937,4.2087542087542085,10,7.6032e-08
280,2,1,262144,10.254616830078126,1819.5965629904397,10,1.440671e-06
287,2,1,1048576,10.26745237915039,684.7659468536061,10,1.5312911e-05
288,2,1,64,10.271460015136718,0.002928878840556449,10,0.000218513648
302,2,1,4,10.47852576196289,0.5283178360101437,10,7.5712e-08
313,2,1,134217728,10.653423799072266,1551.2273225466972,10,0.0008652357140000001
316,2,1,1,10.750911023193359,0.127292862689189,10,7.855900000000001e-08
320,2,1,8192,10.776079040039063,732.6780491731434,10,1.11809e-07
359,2,1,268435456,11.557765225097656,1787.5885223073933,10,0.0015016624500000001
367,2,1,2,11.727147448974609,0.2805167117831045,10,7.129699999999999e-08
35,2,3,8192,2.0221254899902346,796.5075012882965,10,1.02849e-07
37,2,3,8388608,2.025936052001953,1372.4248203592088,10,6.1122532e-05
45,2,3,2048,2.0475985361328126,240.4179139519869,10,8.518499999999999e-08
69,2,3,4,2.9964477111816405,0.09272760570367503,10,4.31371e-07
71,2,3,32,3.154664453125,4.194575889053469,10,7.628899999999999e-08
72,2,3,2,3.1575596020507812,0.2959148948762336,10,6.7587e-08
79,2,3,65536,3.172013328125,1614.2468317794992,10,4.0598499999999997e-07
90,2,3,64,3.511269983154297,8.791450314569083,10,7.2798e-08
92,2,3,67108864,3.514937278076172,1732.1594615257704,10,0.000387428903
93,2,3,4096,3.556683858154297,479.94000749906263,10,8.5344e-08
