config_id,src,dst,start_time_s,duration_s,bandwidth_mbps,num_reps
45,2,3,2.0475985361328126,8.518499999999999e-05,240.4179139519869,10
47,0,1,2.052145505859375,2.48562695,4319.802792611336,10
49,3,1,2.0598238078613282,0.000167421,978.6108074853214,10
51,3,1,2.0644048239746096,3.175921352,422.61036443952844,10
46,1,2,2.0699258701171876,0.0005897280000000001,4445.1679418308095,10
48,1,0,2.315147865966797,0.00019917,3290.455389867952,10
50,1,2,2.3200799641113283,0.00818177,5126.401744365829,10
52,3,0,2.4030105048828125,9.0463e-05,452.78180029404285,10
53,3,2,2.405703212890625,3.088632095,1738.215803912379,10
57,0,3,2.4169629189453126,7.2353e-05,8.845521263803851,10
58,0,2,2.419344982910156,3.392176806,395.6684326200183,10
55,3,1,2.7172743549804688,0.024048932000000002,872.0353984950349,10
54,2,1,2.7186747800292967,7.7694e-05,131.7991093263315,10
56,1,2,2.7218762509765626,7.7245e-05,4.142662955531103,10
63,1,3,2.7314849650878905,0.00030226900000000003,271.0168756968131,10
62,2,0,2.7616252270507813,2.186110447,19.186148649332175,10
59,0,3,2.7616702229003907,2.132482883,5035.172064262707,10
60,0,3,2.9775711459960936,7.2542e-05,4.411237627856966,10
61,0,3,2.9798856298828125,0.005172996,4054.037544200691,10
65,3,1,2.982779594970703,0.000233565,1402.9499282854879,10
66,1,3,2.9870445490722655,0.00028732800000000005,4561.75520659316,10
64,0,1,2.988103447998047,7.500800000000001e-05,8.532423208191124,10
67,3,1,2.990389121826172,1.513045087,1774.1404952594119,10
68,2,0,2.9922068820800782,7.9405e-05,16.119891694477676,10
69,2,3,2.9964477111816405,0.000431371,0.09272760570367503,10
70,1,2,3.1481543569335937,7.7344e-05,16.54944145635085,10
71,2,3,3.154664453125,7.6289e-05,4.194575889053468,10
76,1,0,3.1570978491210937,0.203736017,3293.912632050719,10
72,2,3,3.1575596020507812,6.758699999999999e-05,0.2959148948762336,10
74,3,2,3.1601957600097657,7.3792e-05,0.1355160450997398,10
73,2,0,3.160237843017578,7.5137e-05,34.07109679651836,10
75,2,0,3.1657450451660156,0.000234591,1396.8140295237242,10
79,2,3,3.172013328125,0.000405985,1614.2468317794992,10
81,2,1,3.1760551330566407,3.150898998,1703.8658247718292,10
78,1,3,3.183455951904297,0.00021218500000000002,0.7540589579847774,10
77,0,3,3.1901620729980467,0.017486513999999998,4797.187135183149,10
80,0,1,3.1966057600097657,9.209499999999999e-05,889.5162603832999,10
82,0,3,3.200265796875,0.048871493,858.2311982979526,10
83,0,1,3.207393178955078,0.000148833,2201.6622657609537,10
84,1,3,3.4929064509277343,0.000215486,3041.311268481479,10
85,3,1,3.4965005998535155,7.926600000000001e-05,16.148159362147705,10
87,1,3,3.4990300869140625,0.002256204,4647.523007671292,10
86,2,0,3.5012539860839844,7.9777e-05,2.005590583752209,10
88,3,2,3.5030223159179688,0.000181631,902.0486590945378,10
89,3,2,3.505967046875,7.1808e-05,17.825311942959004,10
90,2,3,3.511269983154297,7.2798e-05,8.79145031456908,10
91,0,3,3.512386395996094,0.00032424,4042.4377004687885,10
92,2,3,3.514937278076172,0.387428903,1732.1594615257707,10
94,0,2,3.5177036479492187,0.000733822,3572.310451308356,10
97,0,2,3.5230293239746096,7.574300000000001e-05,270.38802265555887,10
93,2,3,3.556683858154297,8.5344e-05,479.9400074990626,10
98,3,2,3.560482109863281,0.000402215,50.918041346046266,10
95,2,1,3.561364333984375,0.00035766300000000003,1832.33938092562,10
99,3,1,3.5631326669921877,0.070115583,1196.397097632348,10
96,2,1,3.5639381740722658,0.012715049,1649.3463768798688,10
100,1,0,3.572613326904297,7.4528e-05,68.699012451696,10
101,2,0,3.5765609370117186,0.7838721000000001,1712.2401473403634,10
102,1,2,3.5772336821289064,2.93416638,3659.4442336974766,10
103,0,1,3.6605523708496093,0.000222136,0.3601397342168762,10
105,0,3,3.664170802001953,0.000256098,159.93877343829317,10
109,0,2,3.670171906982422,0.000233482,21.928885310216632,10
112,0,3,3.6748678249511717,0.001515561,1729.6829358897464,10
115,0,3,3.679567348876953,15.705408737,341.83822974005034,10
104,2,1,3.8801946750488283,0.103308173,1623.996970694661,10
106,2,3,3.893629187988281,6.044952795,1776.2617185168606,10
107,3,2,4.497784794921875,6.232555294,1722.7955041709413,10
108,2,1,5.122896953125,0.002880083,1820.3919817588592,10
110,1,2,5.124350579101563,0.00020179,3247.7327915159326,10
111,1,3,5.126767238037109,7.7343e-05,66.19862172400865,10
113,2,3,5.13322075805664,8.1601e-05,125.48865822722762,10
114,3,1,5.135455434814453,0.001482786,1767.9152622158558,10
117,1,0,5.138985329101563,3.2244961389999998,6.503813028755499,10
116,0,2,5.254580196044921,2.13000152,5041.037829869718,10
118,1,3,5.468003893066406,7.312200000000001e-05,17.50499165777741,10
119,1,0,5.47031225390625,0.001077467,4865.930928743062,10
120,3,2,5.472554541015625,7.7023e-05,132.94730145540942,10
121,3,1,5.475235375,6.139761879000001,1748.8330087727818,10
124,0,3,5.4859718898925784,0.0022526160000000003,4654.925650887678,10
128,0,2,5.494672291015625,6.227286931,53.882906588040754,10
122,1,2,6.091188864013672,0.004208293,4983.379246644661,10
123,2,1,6.098667056152344,8.1119e-05,15.77928722001011,10
126,1,2,6.100924120117187,0.000109984,1489.6712249054408,10
125,2,0,6.102840424072266,7.6322e-05,0.1310238201304997,10
127,1,0,6.10321032397461,7.2704e-05,0.27508802816901406,10
129,3,0,6.1052408068847654,0.003259569,1608.4580507422916,10
130,1,2,6.108263959960937,1.1556724690000002,4645.528265154163,10
131,3,1,6.11020333984375,8.8833e-05,230.54495514054463,10
132,2,1,6.234008928955078,7.5522e-05,33.897407377982574,10
134,3,0,6.236209458984375,0.056346589,1488.751697108054,10
133,2,3,6.236238642089844,0.000704545,1860.377974437403,10
135,2,0,6.241464425048828,0.000621512,8.237974488022758,10
137,3,0,6.24679244897461,1.800085488,1491.2372650603804,10
136,0,1,6.2536148349609375,0.07351204900000001,4564.480579231304,10
138,1,3,6.25666075390625,8.588699999999999e-05,476.905701677786,10
143,1,0,6.264907876953125,7.6288e-05,268.4563758389262,10
141,3,2,6.437532427001953,0.000115264,710.716268739589,10
139,0,3,6.439454092041015,9.1456e-05,895.7312806158153,10
140,0,2,6.441851553955078,0.13780301500000003,4869.912606774242,10
142,2,3,6.457649476074219,7.449400000000001e-05,2.1478239858243615,10
145,3,1,6.459265476806641,0.00010960100000000001,747.4384357806953,10
147,1,2,6.4619057241210935,0.795571873,1687.0597435010122,10
146,3,0,6.461982620849609,7.657600000000001e-05,66.86167989970747,10
144,0,2,6.462978599853516,0.549512184,4884.97732745449,10
149,3,0,6.467863555908203,7.2992e-05,140.28934677772907,10
148,2,1,6.549751385009766,7.4912e-05,2.1358393848782566,10
151,1,0,6.550732125,9.0689e-05,903.3069060194732,10
150,2,3,6.553118809082031,0.003065324,1710.3836331820064,10
153,2,1,6.558214568115234,0.072732056,1153.3577436611993,10
155,3,2,6.5590939379882816,0.104539272,802.4360452787541,10
152,0,1,6.5608025578613285,7.1394e-05,71.71470991960108,10
154,1,0,6.563907545898437,7.9743e-05,513.6501009492996,10
156,1,3,6.567615516113281,0.5625849359999999,4771.465405892063,10
157,2,0,6.576268416992187,8.1121e-05,0.9861811368203055,10
158,0,2,6.582469508056641,0.00022689399999999997,0.17629377594824017,10
162,0,1,6.588675512939453,1.158818549,2316.458053175329,10
159,3,2,6.631230350830078,0.012442828999999999,1685.4302184816654,10
161,1,3,6.635598018066406,0.00014323099999999998,2287.7728983250836,10
160,2,1,6.637614519042969,0.00022365000000000002,1465.1464341605185,10
164,3,1,6.641234109863281,7.836799999999999e-05,4.083299305839119,10
165,3,2,6.6436948498535155,0.988423276,678.9486410273487,10
163,0,2,6.706622581054687,7.328e-05,2.1834061135371177,10
170,0,2,6.716941648925781,7.184e-05,142.53897550111358,10
166,2,1,6.747286177978515,5.945958898,1805.834588532334,10
167,1,2,7.348935544921875,7.5487e-05,67.82624822817174,10
168,1,3,7.351644989013672,0.000551549,4752.868738770263,10
169,1,2,7.354014124023437,9.2832e-05,882.4543260944503,10
171,3,2,7.357840349853515,7.5266e-05,0.2657242313926607,10
174,1,2,7.361905187988281,0.000325407,4027.9403946442458,10
173,3,2,7.361971887939453,0.00016206300000000002,3.9490815300222746,10
172,2,0,7.365850622070313,3.0469995200000004,1761.9658568242896,10
176,3,2,7.3678482189941406,3.159845211,53.09505649705701,10
175,0,1,7.679031660888672,7.7086e-05,0.5189009677503048,10
178,0,2,7.684375354980468,7.3408e-05,0.1362249346120314,10
177,3,1,7.689002704833984,7.5777e-05,67.56667590429814,10
179,3,0,7.694201308837891,0.424446545,1581.0910653071753,10
180,3,1,7.739578419921875,7.926e-05,8.074690890739339,10
182,1,2,7.741893031982422,0.00204312,5132.229139747054,10
181,0,2,7.746486374023437,0.004366321,4803.018376340173,10
183,2,1,7.74851387109375,8.304e-05,246.62813102119458,10
185,1,0,7.749327005126953,0.000111069,1475.1190701275782,10
184,2,1,7.751137248046875,7.564799999999999e-05,1.0575296108291032,10
188,1,2,7.756201860107422,6.633500000000001e-05,1.2059998492500186,10
186,0,3,7.760010752929688,7.331e-05,1.0912563088255354,10
187,0,1,7.762239812988281,6.9311e-05,0.14427724315043788,10
191,2,0,7.76940662109375,0.000938051,1397.2801052394807,10
189,0,3,7.769811446044922,7.241599999999999e-05,17.675651789659746,10
192,2,1,7.7717126931152345,0.197150845,1701.967445282824,10
190,0,3,7.772467625,7.0048e-05,146.18547281863866,10
193,2,1,7.793549677001953,0.37444723399999996,1792.211502889617,10
194,1,0,7.829452269042969,0.008918051,4703.162159534633,10
197,3,1,7.839331745849609,0.187362356,1790.8843972905634,10
195,0,3,7.8402178940429685,0.00014275199999999998,2295.449450795786,10
196,0,2,7.842763534912109,7.596999999999999e-05,1.0530472554955903,10
199,0,2,7.8501221508789065,8.5983e-05,476.3732365700196,10
202,0,1,7.855346161865234,0.198822971,105.47835541598461,10
198,3,2,7.865069134033203,7.875300000000001e-05,1.0158343174228281,10
200,3,1,7.869352588867187,0.000381954,1715.8087099493657,10
201,2,1,7.87365409008789,0.000696678,1881.3856616686617,10
204,1,0,7.877123208984375,0.086178422,3893.600186830991,10
203,2,0,7.8775867121582035,0.022922861000000003,914.8735840609074,10
206,3,0,7.8800686398925786,0.15103911399999997,277.69654422098904,10
205,1,2,7.887911218994141,0.15261788899999998,4397.182036766346,10
209,1,0,7.911865825927735,7.2415e-05,35.351791755851686,10
207,2,3,7.913430083007812,0.023735423000000002,1767.1073315188019,10
211,1,2,7.91629685913086,6.08786448,13.779229198610544,10
208,2,0,7.917793965087891,6.042573402,1776.961159701606,10
210,3,0,7.918972178955078,0.001145418,286.07896855121885,10
212,1,3,8.530867476074219,0.271600077,4941.741161582955,10
214,2,0,8.536653940185547,0.00038911999999999996,1684.2105263157896,10
213,3,0,8.561489320800781,3.438458855,1561.3707612621704,10
218,1,0,8.567333928955078,4.9171999820000005,545.9112034951601,10
215,3,0,8.909517937011719,0.859028228,1562.4367584810032,10
217,3,2,8.997813627929688,0.0032062659999999997,1635.1980777639785,10
220,3,1,9.002406010986329,0.0062122969999999994,1687.9038461940893,10
216,0,2,9.003125711914063,7.6799e-05,8.333441841690647,10
227,3,2,9.012878853027344,7.8847e-05,4.058493030806499,10
231,3,0,9.018598264892578,0.000419261,1563.131319154417,10
221,1,3,9.067757764892578,0.00012045,0.16604400166044003,10
219,0,1,9.071415855957031,7.564799999999999e-05,270.72758037225043,10
222,0,1,9.075966166992188,0.32617426,4114.908638100383,10
223,1,0,9.101376408935547,0.000145376,2254.017169271406,10
224,0,2,9.111502889892579,1.0891745700000002,4929.153937187497,10
225,2,1,9.219966718017577,0.00017158400000000002,954.8675867213725,10
226,2,1,9.222597091064452,0.025760448000000002,1628.1952860447147,10
230,1,0,9.227550047119141,7.4847e-05,136.8124306919449,10
232,1,0,9.230846862060547,7.0014e-05,0.571314308566858,10
228,2,0,9.231011967041015,8.7362e-05,468.8537350335386,10
229,2,0,9.233161754150391,7.3568e-05,4.349717268377556,10
233,1,2,9.23323544091797,0.732687406,3663.7105237755377,10
234,0,3,9.247508511962891,0.000602769,1087.2490124740987,10
235,0,3,9.249808099853515,0.31790290099999996,2110.9862095910853,10
236,0,1,9.285827439941407,0.000225568,1.4186409419775854,10
238,1,0,9.317003125,7.097499999999999e-05,4.50862979922508,10
237,2,0,9.318193807128907,1.535488712,1748.208592496641,10
239,1,3,9.319443500976563,3.290521482,3263.135736610882,10
240,2,0,9.47716668408203,7.6158e-05,0.2626119383387169,10
241,3,0,9.653026408935547,7.1645e-05,0.27915416288645406,10
242,3,0,9.655237927001954,0.000846753,1547.936647404851,10
244,1,0,9.659864217041015,1.2026873900000001,4463.927338591286,10
246,3,1,9.661666371826172,8.9697e-05,456.6484943755086,10
243,0,1,9.66387135986328,0.009210524,4553.816916388253,10
247,1,2,9.787727512939453,7.3279e-05,2.183435909332824,10
245,0,1,9.789266018066407,8.246599999999999e-05,496.689544782092,10
248,1,3,9.789961673095704,0.00428564,4893.439486284428,10
249,3,1,9.793954251953124,0.10477705,1601.2300403571203,10
250,3,0,9.806969354980469,0.107238603,1564.4754342799486,10
252,1,3,9.8243450390625,0.064359917,2606.7802418079564,10
251,0,1,9.826207375976562,0.035916975999999996,4671.110396376354,10
253,0,2,9.833073662841796,0.063682727,2634.5002468251714,10
255,1,3,9.835652831054688,7.283200000000001e-05,8.787346221441124,10
254,2,3,9.838106447998047,7.555200000000001e-05,16.9419737399407,10
256,2,3,9.841486747070313,0.006024044,1740.6512967036763,10
257,0,1,9.84496598803711,1.2161989610000001,4414.334572022381,10
259,1,0,9.962572854003906,7.2768e-05,1.0993843447669305,10
262,1,2,9.967351951904297,0.000142081,2306.290073971889,10
258,0,3,9.968978777832032,7.347299999999999e-05,69.68546268697345,10
263,1,3,9.970133114013672,7.5776e-05,270.2702702702703,10
261,2,3,9.971858134033203,0.196856789,1704.5097692820746,10
260,0,2,9.97353779296875,0.00018832299999999998,3479.978547495527,10
264,0,2,9.980153990966796,0.000315969,4148.255050337217,10
265,2,0,9.999234505126953,0.00631321,1660.9236822472246,10
268,3,2,10.002530278808594,0.7804185160000001,1719.8173191472558,10
267,2,3,10.003363486083984,8.0159e-05,63.873052308536785,10
269,1,0,10.004953782958985,0.018424161999999997,4553.047243071355,10
266,0,1,10.005815912841797,0.018046961,4648.210853893905,10
272,1,3,10.011556010009766,0.0011428690000000001,4587.472404973798,10
270,2,0,10.086117104003906,0.002967373,1766.8422540745635,10
271,2,0,10.088731833984374,0.095801291,1751.2515567248463,10
273,2,3,10.101491833007813,0.755908979,1775.5805490967716,10
274,0,3,10.10668833203125,1.036904648,1294.407622329416,10
275,2,0,10.180587907958984,0.652668123,1028.2234053584996,10
276,3,2,10.207626020996093,0.0005508549999999999,0.07261439035680897,10
278,1,3,10.24673880493164,7.8461e-05,130.51069958323242,10
277,2,1,10.248471459960937,7.6032e-05,4.208754208754208,10
279,3,2,10.2499507578125,7.4462e-05,2.148747011898686,10
281,3,2,10.25337043383789,7.1166e-05,71.94446786386759,10
280,2,1,10.254616830078126,0.0014406710000000001,1819.5965629904397,10
282,0,3,10.257247803955078,7.7984e-05,0.5129257283545342,10
283,3,0,10.258020740966797,0.228345062,1469.461686892095,10
287,2,1,10.26745237915039,0.015312911,684.7659468536061,10
288,2,1,10.271460015136718,0.21851364799999998,0.0029288788405564493,10
285,3,0,10.284936611816406,0.000186338,879.2624156103425,10
284,0,3,10.288944593017579,0.000112319,1458.7024457126577,10
289,3,0,10.29157817993164,7.2354e-05,17.69079802084197,10
286,0,1,10.29388433203125,0.0010883190000000001,4817.411071570008,10
292,1,3,10.298231684082031,0.017810794999999997,4709.84478795023,10
290,0,1,10.301262418945312,0.0005323210000000001,4924.547406546049,10
294,1,0,10.303329083007812,0.037294987999999994,4498.517602418857,10
293,3,2,10.303451251953126,7.897600000000001e-05,32.414910858995135,10
291,0,2,10.303475555908204,7.6416e-05,16.75041876046901,10
295,2,0,10.3093674140625,7.8913e-05,0.5068873316183645,10
296,1,3,10.310618799072266,7.3633e-05,0.5432346909673652,10
297,2,0,10.313009428955079,7.228900000000001e-05,283.3072804991077,10
299,1,2,10.315680583984374,0.000185663,3.4471057776724496,10
300,2,0,10.321599490966797,0.0014787840000000001,1772.6997316714273,10
298,0,3,10.322958687011718,0.034535662,4857.939598783425,10
301,2,3,10.323868895996094,1.527757239,1757.0556967264351,10
303,3,0,10.477054450927735,7.5072e-05,1.0656436487638534,10
302,2,1,10.47852576196289,7.5712e-05,0.5283178360101437,10
305,1,2,10.478909896972656,7.785499999999999e-05,526.1062231070581,10
304,3,2,10.479723736816407,1.570359616,1709.3884309363189,10
307,1,0,10.483082805908204,7.0335e-05,0.1421767256700078,10
308,3,1,10.642361466796874,7.4976e-05,1.0670081092616306,10
306,2,0,10.644454420166015,0.000162208,1010.0611560465576,10
310,1,3,10.644555912109375,0.118475616,354.0225526238243,10
313,2,1,10.653423799072266,0.865235714,1551.2273225466975,10
309,0,3,10.658011145996094,0.07382305099999999,4545.251319943416,10
312,1,0,10.664054313964844,0.000328992,3984.0482443342084,10
311,0,3,10.668959359863281,7.0293e-05,0.1422616761270681,10
314,0,1,10.6768354609375,7.5296e-05,16.99957501062473,10
318,0,1,10.683448050048828,6.4929e-05,0.3080287698871074,10
315,1,3,10.748252964111328,0.136096676,4930.97009951955,10
316,2,1,10.750911023193359,7.8559e-05,0.12729286268918902,10
317,3,2,10.766770564941407,0.000759455,1725.86920884055,10
319,2,3,10.773307745117188,7.420799999999999e-05,1.078050884001725,10
320,2,1,10.776079040039063,0.000111809,732.6780491731434,10
321,1,2,10.777088310058593,7.1809e-05,0.5570332409586543,10
322,1,0,10.779468755126953,0.002334225,4492.180488170591,10
323,1,2,10.781814083007813,7.6417e-05,33.50039912584896,10
325,3,0,10.782203891845704,7.664e-05,0.1304801670146138,10
324,1,2,10.784360097900391,7.696e-05,266.1122661122661,10
326,3,1,10.785318780029296,0.000692854,1891.7694059643156,10
328,2,0,10.794958898193359,0.048531883,1728.4736304173487,10
327,0,1,10.796756548828125,7.9617e-05,128.61574789303793,10
329,2,3,10.802211357177734,0.00024493000000000003,1337.851631078267,10
333,1,2,10.80289313305664,0.001079611,4856.267674190055,10
330,0,2,10.807991406982422,7.728e-05,4.140786749482401,10
331,2,3,10.808303815185546,3.0409970189999997,1765.4437299532256,10
334,0,2,10.816112936035156,0.000109279,1499.281655212804,10
332,2,3,11.111818447021484,0.099508572,1686.0071110255706,10
335,2,3,11.128455895996094,7.827200000000001e-05,32.70645952575633,10
336,3,0,11.128951631835937,7.9648e-05,0.5022097227802331,10
337,3,1,11.131490668945313,7.878300000000001e-05,2.030894990035921,10
339,3,2,11.135070010986329,0.000227615,1439.6239263668913,10
338,0,1,11.139283147949218,0.16020147399999998,4189.029122166505,10
344,1,0,11.157089548095703,0.32926199,4076.320136436034,10
341,2,3,11.15804378515625,7.251200000000001e-05,0.13790820829655778,10
340,0,2,11.159450562011719,0.002322403,4515.047560651619,10
342,2,0,11.16048550805664,0.000104959,780.4952409988662,10
343,2,3,11.162641829101563,0.000175298,934.6370181063104,10
346,3,2,11.1649472578125,0.0062117579999999995,1688.050307175521,10
347,3,2,11.167427798828125,0.561667621,597.4072698059267,10
345,1,2,11.193635208007812,0.07188708099999999,4667.658156825147,10
348,0,2,11.205133520019531,0.299095478,140.2329459491193,10
349,3,1,11.227791479003907,0.38416285299999997,1746.8858187597855,10
350,3,2,11.269425703857422,0.023844367999999998,1759.0334119990098,10
354,1,2,11.274609793945313,7.500800000000001e-05,0.13331911262798632,10
351,2,0,11.276946861083985,0.19203578999999998,1747.3009588473067,10
355,1,0,11.277093005126954,2.646707748,4056.8960619523605,10
357,3,0,11.282033267822266,0.004170661,628.543053487205,10
352,2,0,11.29791349609375,7.795099999999999e-05,8.210285948865314,10
353,0,2,11.303927193847656,7.6127e-05,33.62801634111419,10
356,1,2,11.545199899902343,0.035113243,4778.030898484654,10
358,1,3,11.552702653076173,7.3183e-05,4.372600194034134,10
359,2,1,11.557765225097656,1.50166245,1787.5885223073933,10
360,1,2,11.708346729003907,7.676800000000001e-05,133.3889120466861,10
361,1,3,11.710522752929688,0.00011084900000000001,1478.0467121940655,10
362,3,0,11.713844778808594,7.3824e-05,8.669267446900736,10
365,1,2,11.721563372070312,7.5199e-05,0.2659609835237171,10
363,0,2,11.724125773925781,0.001071811,4891.608688472128,10
364,0,1,11.726671958984374,0.0022218949999999998,4719.286914998233,10
367,2,1,11.727147448974609,7.1297e-05,0.28051671178310444,10
368,2,3,11.729374468994141,0.012069017999999999,1737.6326723516363,10
366,0,1,11.73032012890625,0.000201185,3257.4993165494448,10
369,2,3,11.732862800048828,0.001442537,1817.2428159555006,10
370,0,3,11.736323820068359,0.561676684,4779.181042166956,10
371,0,2,11.79423584399414,0.00014579100000000001,2247.6010178954803,10
