config_id,src,dst,size,duration_ms,bandwidth_gbps,elapsed_s,src_temp,dst_temp,src_power,dst_power,src_clock_graphics,dst_clock_graphics
69,0,2,964176331,205.94179699999998,4.6817904138226005,15.278359468017578,36.0,36.0,34.51,34.39,1590.0,1590.0
71,0,1,679306052,154.55884,4.395129078349707,15.98536226904297,36.0,36.0,34.7,33.83,1590.0,1590.0
78,0,3,810784642,469.000348,1.728750619178645,17.385693489990235,37.0,37.0,34.7,35.07,1590.0,1590.0
80,0,3,613566757,516.4961940000001,1.1879405194610204,17.859436520019532,37.0,37.0,34.7,35.07,1590.0,1590.0
86,0,2,21913099,4.889288,4.481858912790574,19.288640958984374,37.0,37.0,34.8,34.39,1590.0,1590.0
87,0,2,832697741,178.520158,4.664446583113599,19.295837211914062,37.0,37.0,34.8,34.39,1590.0,1590.0
93,0,3,964176331,629.602389,1.5314051341695272,20.556747990966798,37.0,37.0,34.8,35.27,1590.0,1590.0
95,0,1,766958446,172.17922099999998,4.45441930533534,21.19019534399414,37.0,36.0,34.8,33.92,1590.0,1590.0
97,0,3,394435772,282.836917,1.3945696204855746,21.365743259033202,37.0,37.0,34.8,35.27,1590.0,1590.0
105,0,2,394435772,85.580961,4.608919640432642,22.757854149902343,37.0,37.0,34.7,34.59,1590.0,1590.0
107,0,1,394435772,89.025357,4.430600283916862,23.229499346923827,37.0,37.0,34.9,34.12,1590.0,1590.0
108,0,1,964176331,217.236797,4.438365619062225,23.320571126953126,37.0,37.0,34.9,34.12,1590.0,1590.0
113,0,3,832697741,815.317567,1.0213170606196442,23.545097492919922,37.0,38.0,34.9,35.17,1590.0,1590.0
118,0,2,175304788,38.003876,4.61281338777129,26.13069396899414,38.0,38.0,34.7,34.68,1590.0,1590.0
122,0,3,1008002528,847.3065919999999,1.1896550050681065,26.288013293945312,38.0,38.0,34.7,35.17,1590.0,1590.0
126,0,1,306783379,69.515154,4.413187072850332,27.14414247290039,38.0,37.0,34.7,33.92,1590.0,1590.0
127,0,1,525914363,117.435802,4.478313717310842,27.216188336914062,38.0,37.0,34.7,33.92,1590.0,1590.0
128,0,2,241044083,393.30886499999997,0.6128620645252936,27.337283908935547,38.0,38.0,34.7,34.68,1590.0,1590.0
132,0,3,591653658,785.702224,0.7530253064423043,27.737946802978517,38.0,38.0,34.8,35.27,1590.0,1590.0
135,0,1,1008002528,444.884799,2.2657607773197936,28.52853198095703,38.0,37.0,34.8,34.22,1590.0,1590.0
137,0,3,372522674,81.74479099999999,4.557142656343693,29.00351820385742,38.0,38.0,34.8,35.27,1590.0,1590.0
140,0,3,920350135,617.734485,1.4898798065320895,29.24361774902344,38.0,38.0,34.9,35.44,1590.0,1590.0
146,0,3,197217886,72.780349,2.709768346947608,30.070234430908204,38.0,38.0,34.9,35.44,1590.0,1590.0
150,0,3,942263233,1125.0856119999999,0.8375035845716602,30.188424787841797,38.0,38.0,34.9,35.44,1590.0,1590.0
152,0,3,262957182,178.170742,1.4758718465683889,31.317615537841796,38.0,39.0,34.96,41.5,1590.0,1590.0
156,0,2,131478591,28.15521,4.66977838204723,31.770273071044922,38.0,39.0,34.96,41.11,1590.0,1590.0
159,0,1,175304788,39.278392,4.463135558095148,32.776080297851564,39.0,38.0,40.65,39.41,1590.0,1590.0
161,0,3,438261969,753.0273569999999,0.582000062714853,32.81875721801758,39.0,40.0,40.65,41.89,1590.0,1590.0
162,0,3,175304788,69.581748,2.5194076469593716,33.574509959960935,39.0,40.0,40.65,41.89,1590.0,1590.0
164,0,2,766958446,164.23449499999998,4.66989864705341,33.647349182861326,39.0,39.0,40.65,39.39,1590.0,1590.0
166,0,3,766958446,691.043049,1.1098562486227974,33.81469571191406,39.0,40.0,40.65,41.89,1590.0,1590.0
170,0,1,153391690,34.884972999999995,4.397070624076448,35.77713489892578,40.0,39.0,41.04,39.22,1590.0,1590.0
171,0,3,657392953,141.71839000000003,4.638727218111918,35.81410334985352,40.0,40.0,41.04,40.65,1590.0,1590.0
172,0,3,701219150,151.210004,4.637385962902295,35.95802431005859,40.0,40.0,41.04,40.65,1590.0,1590.0
173,0,1,131478591,29.720014,4.423907438267022,36.11153086303711,40.0,39.0,41.04,39.22,1590.0,1590.0
175,0,2,1073741824,655.973743,1.636867078077544,36.14492558886719,40.0,40.0,41.04,34.76,1590.0,1590.0
177,0,3,1073741824,233.521102,4.598050517935634,36.81990047705078,40.0,40.0,41.04,40.65,1590.0,1590.0
182,0,1,657392953,573.063182,1.1471561490055735,37.20739349902344,40.0,39.0,41.04,39.22,1590.0,1590.0
185,0,1,65739296,150.802903,0.43592858421299757,38.44723688891602,40.0,39.0,41.04,40.85,1590.0,1590.0
192,0,2,1051828725,706.774354,1.4882100900339117,39.18612690893555,41.0,41.0,41.14,41.4,1590.0,1590.0
198,0,2,328696477,160.419411,2.048981946455345,40.38260161083984,41.0,41.0,41.14,41.4,1590.0,1590.0
199,0,2,306783379,65.993425,4.64869612389416,40.546593284912106,41.0,41.0,40.55,41.4,1590.0,1590.0
206,0,3,482088166,242.11919699999999,1.9911191345971628,42.2241899909668,41.0,41.0,40.65,40.85,1590.0,1590.0
207,0,3,504001264,108.859639,4.629826707398873,42.46850156689453,41.0,41.0,40.65,40.85,1590.0,1590.0
208,0,3,788871544,170.05255499999998,4.638986717959045,42.57968288696289,41.0,41.0,40.65,40.85,1590.0,1590.0
226,0,2,350609575,364.955137,0.9606922590049747,47.18960533300781,42.0,42.0,40.77,40.72,1590.0,1590.0
227,0,1,87652394,20.240194,4.330610368655558,47.556645921875,42.0,41.0,40.77,39.51,1590.0,1590.0
229,0,1,810784642,181.945472,4.4561957661688885,47.595754462890625,42.0,41.0,40.77,39.51,1590.0,1590.0
230,0,2,547827461,117.21109600000001,4.673853241676027,47.77976024584961,42.0,42.0,40.77,40.72,1590.0,1590.0
232,0,1,350609575,79.627808,4.4031046917679815,48.071551544921874,42.0,41.0,40.77,39.51,1590.0,1590.0
240,0,1,241044083,190.279176,1.2667917113536376,49.77022100805664,42.0,41.0,41.33,39.51,1590.0,1590.0
242,0,3,547827461,368.13068300000003,1.4881331176624577,49.96722011987305,42.0,42.0,41.33,40.94,1590.0,1590.0
244,0,2,65739296,14.282769,4.6026996585886115,50.49499973388672,42.0,42.0,41.14,42.08,1590.0,1590.0
255,0,1,569740560,129.62731,4.395220112181607,54.208601638916015,42.0,42.0,41.14,40.07,1590.0,1590.0
256,0,2,219130985,69.989814,3.1308982332772026,54.34013515991211,42.0,43.0,41.14,42.28,1590.0,1590.0
261,0,3,745045347,161.81605100000002,4.604273447508615,55.661560970947264,43.0,43.0,40.85,41.01,1590.0,1590.0
266,0,2,920350135,196.081044,4.6937231474552945,57.17438694604492,43.0,43.0,41.23,42.08,1590.0,1590.0
270,0,2,986089430,687.53292,1.4342432214009475,57.605091537841794,43.0,43.0,41.23,42.08,1590.0,1590.0
273,0,3,1029915627,222.59912400000002,4.626773046061043,58.371692299072265,43.0,43.0,40.94,42.38,1590.0,1590.0
290,0,1,591653658,2037.615412,0.29036571598134336,61.73110080493164,43.0,42.0,41.53,39.78,1590.0,1590.0
292,0,2,613566757,217.089712,2.826328117290054,63.77614082397461,44.0,44.0,42.11,42.57,1590.0,1590.0
293,0,1,920350135,206.98771599999998,4.446399780555094,63.99737790307617,44.0,43.0,42.11,39.68,1590.0,1590.0
295,0,3,87652394,199.15942,0.44011171552919764,64.20856460400391,44.0,44.0,42.11,42.47,1590.0,1590.0
297,0,2,854610839,372.981261,2.291296985560891,64.41352504199219,44.0,44.0,41.62,42.38,1590.0,1590.0
307,0,2,109565493,52.204972000000005,2.098755900108518,66.47013270288086,44.0,44.0,41.33,41.11,1590.0,1590.0
316,0,1,832697741,357.72396399999997,2.3277661683297235,67.23709899804687,44.0,43.0,41.33,39.78,1590.0,1590.0
318,0,1,197217886,58.546739,3.368554583373123,67.59857969799805,44.0,43.0,41.33,40.36,1590.0,1590.0
331,0,1,284870280,619.17269,0.46008211376377084,69.71228534497071,44.0,43.0,43.06,41.99,1590.0,1590.0
349,0,3,284870280,60.966817000000006,4.672546378794878,74.62133824804687,45.0,45.0,41.72,41.5,1590.0,1590.0
355,0,1,482088166,108.61959900000001,4.438316569369769,75.51454849291993,45.0,44.0,41.72,39.87,1590.0,1590.0
357,0,2,1,0.00736,0.0001358695652173913,75.6267615258789,45.0,45.0,41.72,42.28,1590.0,1590.0
361,0,3,306783379,67.00122900000001,4.578772413264239,76.75261014990234,45.0,45.0,41.23,41.5,1590.0,1590.0
367,0,3,416348871,251.303859,1.656754785448798,77.69909639697265,45.0,45.0,43.15,41.5,1590.0,1590.0
375,0,2,197217886,172.653389,1.142276367363979,79.71446647387695,45.0,46.0,41.72,42.93,1590.0,1590.0
377,0,1,416348871,270.47402500000004,1.539330333106848,79.89067469702148,45.0,44.0,41.72,40.26,1590.0,1590.0
378,0,1,21913099,4.890466,4.48077933677486,80.16335925585938,45.0,44.0,41.72,40.26,1590.0,1590.0
380,0,1,898437036,337.121075,2.6650277975056884,80.17180377197266,45.0,44.0,41.72,40.26,1590.0,1590.0
383,0,2,372522674,624.968954,0.5960658871384513,80.51464078393555,45.0,46.0,41.23,42.83,1590.0,1590.0
386,0,2,723132249,154.73082699999998,4.673485322999017,81.31799161694336,45.0,46.0,41.23,42.83,1590.0,1590.0
387,0,2,153391690,33.000936,4.648101193251003,81.47498729199219,45.0,46.0,41.23,42.83,1590.0,1590.0
399,0,2,701219150,980.546511,0.7151309419120455,84.03270169604492,45.0,46.0,41.33,42.38,1590.0,1590.0
400,0,2,788871544,168.537724,4.680682314186229,85.01584312792968,45.0,46.0,41.33,42.38,1590.0,1590.0
403,0,1,701219150,409.614349,1.711900844567337,85.18944941601562,45.0,44.0,41.33,40.46,1590.0,1590.0
405,0,1,109565493,397.30209,0.2757737644924042,85.6030582800293,46.0,45.0,41.33,39.97,1590.0,1590.0
408,0,2,284870280,249.62979,1.1411710116809375,86.43569176586914,46.0,46.0,41.33,42.38,1590.0,1590.0
412,0,3,109565493,1193.008442,0.09183966277415494,86.69268439794922,46.0,46.0,41.33,41.6,1590.0,1590.0
417,0,3,679306052,221.15457199999997,3.071634675497462,88.44343626293946,46.0,46.0,42.96,41.6,1590.0,1590.0
418,0,1,1,0.007649,0.00013073604392731077,88.66742239086913,46.0,45.0,42.96,41.33,1590.0,1590.0
421,0,3,986089430,212.74780900000002,4.635015677176726,89.34149983496094,46.0,46.0,41.33,42.96,1590.0,1590.0
427,0,2,416348871,89.25286100000001,4.664823808841264,90.86257556103516,46.0,47.0,41.33,41.4,1590.0,1590.0
430,0,2,810784642,492.945197,1.6447764314052136,90.9565653569336,46.0,47.0,41.33,41.4,1590.0,1590.0
433,0,1,942263233,213.4215,4.4150342538122915,91.48960964501953,46.0,45.0,41.33,40.65,1590.0,1590.0
447,0,2,525914363,2338.26924,0.22491608494152707,92.1649919699707,46.0,47.0,41.43,41.5,1590.0,1590.0
451,0,2,504001264,433.534983,1.1625388579080362,94.51272667993165,46.0,47.0,41.43,42.28,1590.0,1590.0
453,0,2,87652394,18.999653,4.613368149407782,95.11882405688476,46.0,47.0,41.43,42.28,1590.0,1590.0
455,0,3,460175068,242.057505,1.9010981212914673,95.14140550805664,46.0,47.0,41.43,41.79,1590.0,1590.0
467,0,1,219130985,48.990722999999996,4.472907758475008,98.21477774389649,47.0,46.0,43.25,41.99,1590.0,1590.0
474,0,1,986089430,273.315255,3.607882882351371,99.57297824194336,47.0,45.0,42.01,40.16,1590.0,1590.0
476,0,1,547827461,318.025794,1.7225881401305454,99.84973399291992,47.0,45.0,42.01,40.16,1590.0,1590.0
480,0,2,898437036,473.896994,1.8958487759472895,100.17395723706055,47.0,47.0,41.53,42.83,1590.0,1590.0
482,0,1,1073741824,242.953439,4.419537457133916,100.65152829785156,47.0,46.0,41.53,40.75,1590.0,1590.0
484,0,3,241044083,139.67819500000002,1.7257101797456642,100.89830607592774,47.0,47.0,41.53,43.15,1590.0,1590.0
488,0,1,635479855,209.12750200000002,3.0387196754255683,101.3860169140625,47.0,46.0,41.53,40.75,1590.0,1590.0
490,0,2,460175068,343.305629,1.340423893836008,101.59912158691407,47.0,47.0,42.01,42.76,1590.0,1590.0
491,0,2,1008002528,214.026703,4.7097045082267135,101.94451376904297,47.0,47.0,42.01,42.76,1590.0,1590.0
492,0,1,1029915627,233.894223,4.403339312061589,102.160622171875,47.0,46.0,42.01,40.16,1590.0,1590.0
495,0,3,854610839,264.53646100000003,3.2305975356644687,102.39949733984375,47.0,47.0,42.01,43.22,1590.0,1590.0
499,0,1,1051828725,238.544362,4.409363173295204,103.35825744189454,47.0,46.0,41.53,40.75,1590.0,1590.0
502,0,1,504001264,311.46703499999995,1.6181528295602776,103.6015937878418,47.0,46.0,41.53,40.75,1590.0,1590.0
506,0,3,350609575,655.150721,0.5351586493942057,103.91967722802734,47.0,47.0,41.53,42.18,1590.0,1590.0
520,0,3,635479855,494.732685,1.284491351122273,107.78891241601562,47.0,48.0,41.53,43.35,1590.0,1590.0
522,0,1,854610839,193.531242,4.415880506776265,108.2974224909668,47.0,46.0,41.82,40.46,1590.0,1590.0
525,0,1,788871544,177.444839,4.4457283088408115,108.83063630493164,47.0,46.0,41.82,40.46,1590.0,1590.0
526,0,2,569740560,507.355832,1.1229605024033702,109.01045166503906,47.0,48.0,41.82,42.74,1590.0,1590.0
543,0,3,525914363,279.721995,1.880132318518606,113.28332482397461,48.0,48.0,41.62,43.51,1590.0,1590.0
546,0,1,328696477,74.290728,4.424461650180626,114.09318767407227,48.0,46.0,41.62,40.36,1590.0,1590.0
550,0,1,43826197,177.151849,0.24739339299811655,114.17475369897461,48.0,46.0,41.62,40.36,1590.0,1590.0
557,0,1,460175068,395.69865899999996,1.1629432082558562,115.40473143798827,48.0,46.0,41.62,40.85,1590.0,1590.0
558,0,1,438261969,98.275936,4.459504399937742,115.8030576159668,48.0,46.0,41.62,40.85,1590.0,1590.0
561,0,2,482088166,388.388298,1.2412530667955395,115.90691848583984,48.0,48.0,41.62,42.93,1590.0,1590.0
565,0,2,876523938,740.6809910000001,1.1834027721119142,116.30158517993164,48.0,48.0,41.62,41.79,1590.0,1590.0
568,0,2,43826197,460.44368199999997,0.09518253526606105,117.04861157592774,48.0,48.0,41.62,41.79,1590.0,1590.0
570,0,3,65739296,249.399,0.26359085641883084,117.5128787229004,48.0,48.0,41.62,43.71,1590.0,1590.0
578,0,3,131478591,1776.4557690000001,0.07401174478664996,119.17421808203125,48.0,48.0,40.36,43.81,1590.0,1590.0
579,0,3,1,0.007265,0.00013764624913971095,120.95306008984375,48.0,49.0,43.54,42.47,1590.0,1590.0
582,0,2,635479855,890.133625,0.7139151214515685,120.95794729589844,48.0,49.0,43.54,42.76,1590.0,1590.0
591,0,3,21913099,265.13086200000004,0.08265012543126721,123.73887665991211,48.0,49.0,41.72,42.47,1590.0,1590.0
592,0,1,876523938,197.166787,4.44559629609423,124.00652046289062,48.0,47.0,41.72,40.94,1590.0,1590.0
594,0,1,723132249,169.920712,4.255703972097291,124.20744873486328,48.0,47.0,43.44,40.46,1590.0,1590.0
599,0,2,942263233,200.67289300000002,4.695518258163547,125.78060184790039,48.0,49.0,41.72,43.32,1590.0,1590.0
0,1,2,547827461,107.19434299999999,5.110600481967598,0.11822604296875,33.0,33.0,33.73,33.92,1590.0,1590.0
2,1,0,262957182,53.276137999999996,4.935740312107458,0.4251034880371094,33.0,33.0,33.73,34.22,1590.0,1590.0
9,1,0,219130985,264.844763,0.8273940648016513,2.1714988930664063,33.0,33.0,33.73,34.22,1590.0,1590.0
18,1,2,1051828725,740.985493,1.4194997539580712,3.4887801909179688,33.0,34.0,33.46,34.0,1590.0,1590.0
22,1,3,438261969,89.576071,4.892623265425428,5.256613029052734,34.0,35.0,33.63,34.68,1590.0,1590.0
26,1,3,745045347,703.494885,1.05906291983914,5.360946293945313,34.0,35.0,33.63,34.68,1590.0,1590.0
37,1,3,197217886,40.420128,4.879199937219397,8.165373694091796,34.0,35.0,33.53,34.78,1590.0,1590.0
41,1,2,525914363,495.884408,1.0605583771450222,8.211657854003906,34.0,35.0,33.63,34.29,1590.0,1590.0
43,1,3,723132249,147.55302,4.900829877965222,8.710814988037109,34.0,35.0,33.63,34.68,1590.0,1590.0
44,1,0,745045347,165.928141,4.490168711044619,8.8604285,34.0,35.0,33.63,34.51,1590.0,1590.0
45,1,2,810784642,170.60241,4.75248058922497,9.028294429931641,34.0,35.0,33.63,34.29,1590.0,1590.0
47,1,0,986089430,220.190011,4.478356786130503,9.202550913085938,34.0,35.0,33.63,34.51,1590.0,1590.0
51,1,0,394435772,777.0690500000001,0.5075942376034664,9.428608406005859,34.0,35.0,33.63,34.51,1590.0,1590.0
60,1,2,832697741,256.510352,3.246253940659673,12.977898254882813,35.0,36.0,33.75,34.78,1590.0,1590.0
62,1,2,43826197,572.520399,0.0765495815984017,13.237591627929687,35.0,36.0,33.75,34.78,1590.0,1590.0
64,1,2,21913099,10.458819,2.095179101961703,13.814094103027344,35.0,36.0,33.75,34.78,1590.0,1590.0
72,1,0,613566757,137.384392,4.466058684453763,16.14412232397461,36.0,36.0,33.83,34.7,1590.0,1590.0
76,1,0,1008002528,670.464594,1.5034388646628518,16.71126418798828,36.0,36.0,33.83,34.7,1590.0,1590.0
84,1,0,197217886,1477.80116,0.13345360075370355,17.39233625805664,36.0,37.0,33.83,34.7,1590.0,1590.0
92,1,3,175304788,1778.095344,0.09859133178181248,18.882472580078126,36.0,37.0,34.12,35.07,1590.0,1590.0
96,1,3,964176331,196.219255,4.913770215874074,21.36452846801758,36.0,37.0,33.92,35.27,1590.0,1590.0
99,1,2,241044083,384.996014,0.6260950093888504,21.5650870390625,36.0,37.0,33.92,34.49,1590.0,1590.0
111,1,2,854610839,256.11166399999996,3.3368680896938767,24.212648862060547,37.0,38.0,34.12,34.59,1590.0,1590.0
112,1,2,613566757,121.001182,5.070750110523713,24.471623709960937,37.0,38.0,34.12,34.59,1590.0,1590.0
117,1,0,964176331,214.608709,4.4927176324424,25.912049529052734,37.0,38.0,33.92,34.8,1590.0,1590.0
119,1,0,504001264,151.592042,3.324721122234108,26.130953235107423,37.0,38.0,33.92,34.7,1590.0,1590.0
130,1,2,460175068,1121.176355,0.4104395048538104,27.33896730810547,37.0,38.0,33.92,34.68,1590.0,1590.0
131,1,2,306783379,95.535305,3.2112042663180906,28.463768267089844,37.0,38.0,34.22,34.59,1590.0,1590.0
133,1,3,920350135,188.402712,4.885015322921678,28.562632302001955,37.0,38.0,34.22,35.27,1590.0,1590.0
141,1,2,482088166,229.94378899999998,2.0965478915370923,29.536625107910154,37.0,38.0,34.12,34.68,1590.0,1590.0
142,1,3,657392953,230.863815,2.8475356911172933,29.768651850097655,37.0,38.0,34.12,35.44,1590.0,1590.0
144,1,0,284870280,63.568849,4.481287367653928,30.002961356933593,37.0,38.0,34.12,34.9,1590.0,1590.0
147,1,0,175304788,69.955317,2.5059537361541797,30.113454303955077,37.0,38.0,34.12,34.9,1590.0,1590.0
151,1,3,241044083,256.684766,0.9390665708614744,31.11076278588867,38.0,39.0,39.6,41.5,1590.0,1590.0
153,1,2,416348871,155.586501,2.6759961071429967,31.370708095947265,38.0,39.0,39.6,41.11,1590.0,1590.0
154,1,0,1073741824,238.65970800000002,4.499049433178724,31.528179876953125,38.0,38.0,39.6,34.96,1590.0,1590.0
163,1,2,569740560,268.688995,2.1204462058447913,33.362551024902345,38.0,39.0,39.41,39.39,1590.0,1590.0
168,1,2,701219150,1590.228696,0.4409549090415861,33.63949084790039,38.0,39.0,39.41,39.39,1590.0,1590.0
188,1,0,438261969,315.17985100000004,1.3905139164495637,38.60309962792969,39.0,40.0,40.85,41.04,1590.0,1590.0
190,1,0,109565493,25.367169,4.319184888152083,38.92138409106445,40.0,41.0,39.31,41.14,1590.0,1590.0
191,1,0,1051828725,234.351922,4.488244500081378,38.948854061035156,40.0,41.0,39.31,41.14,1590.0,1590.0
194,1,0,591653658,209.591239,2.822893079037526,39.820390046875,40.0,41.0,39.31,41.14,1590.0,1590.0
195,1,3,898437036,182.36395800000003,4.926615137405604,40.031996404052734,40.0,41.0,39.31,41.99,1590.0,1590.0
196,1,0,723132249,161.364103,4.481369992184693,40.21665290405274,40.0,41.0,39.31,41.14,1590.0,1590.0
214,1,2,1029915627,200.630922,5.1333843095233345,44.32823303393555,40.0,41.0,39.39,41.99,1590.0,1590.0
217,1,2,657392953,728.65214,0.9022041066125187,44.53389299389649,40.0,41.0,39.39,41.99,1590.0,1590.0
222,1,0,701219150,609.214101,1.1510225204061717,45.60763457104492,41.0,41.0,41.23,41.23,1590.0,1590.0
228,1,0,65739296,14.502268,4.533035522443799,47.57905371899414,41.0,42.0,39.51,40.77,1590.0,1590.0
231,1,0,766958446,288.193349,2.661263518610903,47.781077921875,41.0,42.0,39.51,40.77,1590.0,1590.0
233,1,2,394435772,76.834748,5.133559779489352,48.1534996340332,41.0,42.0,39.51,40.72,1590.0,1590.0
237,1,3,65739296,1317.797375,0.04988573907274629,48.23854704907227,41.0,42.0,39.51,42.18,1590.0,1590.0
239,1,2,942263233,343.687727,2.741626072088399,49.55989730810547,41.0,42.0,39.51,42.18,1590.0,1590.0
245,1,2,745045347,359.544782,2.072190681938474,50.29693212695312,41.0,42.0,40.09,42.08,1590.0,1590.0
249,1,3,525914363,290.839948,1.8082604078859208,51.80821622998047,41.0,42.0,39.58,42.38,1590.0,1590.0
257,1,3,87652394,42.092909,2.0823553439844225,54.34157932495117,42.0,43.0,40.07,41.69,1590.0,1590.0
263,1,0,876523938,813.342534,1.0776811753459827,55.208698139892576,42.0,43.0,40.16,40.85,1590.0,1590.0
267,1,2,635479855,1468.1795339999999,0.43283524956151587,56.028322992919925,42.0,43.0,40.16,40.92,1590.0,1590.0
269,1,0,460175068,102.246692,4.500635267495989,57.50008352294922,42.0,43.0,41.53,41.23,1590.0,1590.0
271,1,3,766958446,640.8938760000001,1.19670116180046,57.605579060058595,42.0,43.0,41.53,42.38,1590.0,1590.0
272,1,0,328696477,120.30964900000001,2.7320874072203467,58.248869670898436,42.0,43.0,41.04,40.94,1590.0,1590.0
277,1,0,306783379,68.47155000000001,4.480450333021524,59.78360994189453,42.0,43.0,39.68,40.94,1590.0,1590.0
280,1,2,87652394,767.8399129999999,0.11415451647666564,59.85758757397461,42.0,44.0,39.68,42.28,1590.0,1590.0
291,1,3,350609575,160.80634400000002,2.180321785065892,63.77077224389649,43.0,44.0,39.68,42.47,1590.0,1590.0
294,1,3,876523938,179.02720499999998,4.896037660868359,64.20661406103515,43.0,44.0,39.68,42.47,1590.0,1590.0
296,1,3,569740560,293.384219,1.9419604842481322,64.38923114990234,43.0,44.0,39.68,42.47,1590.0,1590.0
301,1,3,942263233,1139.166775,0.8271512597442108,64.74624149804687,43.0,44.0,39.8,41.31,1590.0,1590.0
302,1,2,504001264,97.98444,5.1436867323015765,65.88765276489258,43.0,44.0,39.8,42.38,1590.0,1590.0
303,1,0,679306052,151.505358,4.4837097576443465,65.98775507299804,43.0,44.0,39.8,41.62,1590.0,1590.0
304,1,0,920350135,204.93435,4.490951053349524,66.14121515991211,43.0,44.0,39.78,41.33,1590.0,1590.0
305,1,3,284870280,182.743749,1.5588510225868246,66.34805957690429,43.0,44.0,39.78,42.76,1590.0,1590.0
309,1,2,1,0.007424,0.00013469827586206894,66.53710555493164,43.0,44.0,39.78,41.11,1590.0,1590.0
310,1,0,942263233,523.977667,1.798288920203158,66.53987337207032,43.0,44.0,39.78,41.33,1590.0,1590.0
313,1,0,547827461,162.943225,3.3620757230010634,67.06888152392578,43.0,44.0,39.78,41.33,1590.0,1590.0
321,1,0,372522674,654.116202,0.5695053460852816,67.66204884594727,43.0,44.0,40.36,41.33,1590.0,1590.0
323,1,0,832697741,621.778867,1.339218466876585,68.31980029907227,43.0,44.0,40.36,41.33,1590.0,1590.0
326,1,3,591653658,665.060388,0.8896239629896585,68.94612561108399,43.0,44.0,40.36,41.31,1590.0,1590.0
327,1,0,416348871,92.807558,4.486152636404892,69.61333120410156,43.0,44.0,41.99,43.06,1590.0,1590.0
328,1,3,613566757,126.735867,4.841303188465188,69.70809935791016,43.0,44.0,41.99,42.76,1590.0,1590.0
330,1,3,1051828725,215.657142,4.877319226459933,70.05019916601563,43.0,44.0,41.99,42.76,1590.0,1590.0
338,1,2,175304788,739.8874930000001,0.23693438483356005,70.8416999140625,43.0,45.0,39.87,42.28,1590.0,1590.0
340,1,3,788871544,1274.744877,0.6188466086300655,71.5853566430664,43.0,45.0,39.87,42.67,1590.0,1590.0
343,1,2,153391690,29.997223,5.113529675730317,73.5667512409668,44.0,45.0,40.16,42.67,1590.0,1590.0
346,1,3,262957182,85.668898,3.069459140235468,74.33992209301758,44.0,45.0,39.87,41.5,1590.0,1590.0
348,1,0,854610839,190.12449600000002,4.495006466710107,74.42883633300781,44.0,45.0,39.87,41.72,1590.0,1590.0
354,1,0,21913099,4.915165,4.458263150880998,75.50639370410157,44.0,45.0,39.87,41.72,1590.0,1590.0
358,1,0,810784642,180.371439,4.49508329309276,75.62920186108398,44.0,45.0,39.87,41.72,1590.0,1590.0
360,1,0,1,0.007719,0.00012955045990413266,76.75010625195313,44.0,45.0,39.87,41.23,1590.0,1590.0
