config_id,src,dst,size,elapsed_s,effective_bandwidth_gbps,num_repetitions,total_duration_s
488,0,1,635479855,101.3860169140625,3025.3913270996395,100,0.021004881229999998
492,0,1,1029915627,102.160622171875,4419.4379154915,100,0.023304222091
499,0,1,1051828725,103.35825744189454,4427.875619574061,100,0.023754703505000002
502,0,1,504001264,103.6015937878418,1619.980807153238,100,0.031111557728
522,0,1,854610839,108.2974224909668,4427.941400441145,100,0.019300409868
525,0,1,788871544,108.83063630493164,4436.931696762744,100,0.017779663919
546,0,1,328696477,114.09318767407227,4442.269828020426,100,0.007399291122
550,0,1,43826197,114.17475369897461,247.13385722286918,100,0.017733789086000002
557,0,1,460175068,115.40473143798827,1167.4846090155695,100,0.039415942998
558,0,1,438261969,115.8030576159668,4421.129753259869,100,0.009912895424
592,0,1,876523938,124.00652046289062,4427.9723993800235,100,0.019795153604
594,0,1,723132249,124.20744873486328,4268.778187043489,100,0.016940028676000002
10,0,2,657392953,2.545267989990234,4685.2204921215025,100,0.014031206303000001
23,0,2,262957182,4.9231074228515626,1127.650439152732,100,0.023319033351999998
25,0,2,679306052,5.7120173410644535,2099.48675534634,100,0.032355815071
27,0,2,591653658,6.038817572998047,4237.429212859466,100,0.013962561456
33,0,2,745045347,6.986595130859375,1683.5858987891284,100,0.044253479881
40,0,2,1029915627,8.318538734863282,4659.7473099534245,100,0.022102392222
59,0,2,438261969,12.65039897290039,1052.0934587343886,100,0.041656182287
69,0,2,964176331,15.278359468017578,4684.754417338219,100,0.020581149941
86,0,2,21913099,19.288640958984374,4573.067558162539,100,0.00047917724199999996
87,0,2,832697741,19.295837211914062,4662.607594793709,100,0.017859056849
105,0,2,394435772,22.757854149902343,4633.046341621773,100,0.008513529607000001
118,0,2,175304788,26.13069396899414,4608.089792952265,100,0.0038042832469999998
128,0,2,241044083,27.337283908935547,626.7173469552316,100,0.038461370851
156,0,2,131478591,31.770273071044922,4646.55076406711,100,0.0028295954929999996
164,0,2,766958446,33.647349182861326,4670.918655847692,100,0.01641986304
175,0,2,1073741824,36.14492558886719,1632.954118794517,100,0.065754561726
192,0,2,1051828725,39.18612690893555,1491.7324890403484,100,0.070510546142
198,0,2,328696477,40.38260161083984,2074.823592158929,100,0.015842140905
199,0,2,306783379,40.546593284912106,4672.986241006777,100,0.00656503921
226,0,2,350609575,47.18960533300781,975.9020055046448,100,0.035926719386
230,0,2,547827461,47.77976024584961,4670.293938396892,100,0.011730042439
244,0,2,65739296,50.49499973388672,4585.670937376438,100,0.001433580754
256,0,2,219130985,54.34013515991211,3131.5911588357176,100,0.006997432739
266,0,2,920350135,57.17438694604492,4681.440216042978,100,0.019659551175
270,0,2,986089430,57.605091537841794,1446.7550425336012,100,0.06815870005699999
292,0,2,613566757,63.77614082397461,2768.8038220977733,100,0.022159993861
297,0,2,854610839,64.41352504199219,2292.2293820168497,100,0.037282954564
307,0,2,109565493,66.47013270288086,2093.0454572220656,100,0.00523474025
357,0,2,1,75.6267615258789,0.13611349687823696,100,7.34681e-07
375,0,2,197217886,79.71446647387695,1135.6004664520913,100,0.017366837354
383,0,2,372522674,80.51464078393555,602.6748614441434,100,0.061811550113
386,0,2,723132249,81.31799161694336,4657.724348654675,100,0.015525441070999998
387,0,2,153391690,81.47498729199219,4680.602996999769,100,0.003277177964
399,0,2,701219150,84.03270169604492,712.0133130803495,100,0.098483994206
400,0,2,788871544,85.01584312792968,4690.33235861982,100,0.016819096893000002
408,0,2,284870280,86.43569176586914,1144.0251778015231,100,0.024900700222999998
427,0,2,416348871,90.86257556103516,4653.684664660789,100,0.008946649826999999
430,0,2,810784642,90.9565653569336,1631.0176557609946,100,0.04971035348
447,0,2,525914363,92.1649919699707,224.96574123230346,100,0.233775311796
451,0,2,504001264,94.51272667993165,1161.7219032851228,100,0.043383985666
453,0,2,87652394,95.11882405688476,4626.557639576669,100,0.001894548838
480,0,2,898437036,100.17395723706055,1814.3315006823957,100,0.049518901902
490,0,2,460175068,101.59912158691407,1342.9097609797739,100,0.034267013419
491,0,2,1008002528,101.94451376904297,4700.468216470443,100,0.021444725963
526,0,2,569740560,109.01045166503906,1126.9046162927007,100,0.050558011012000005
561,0,2,482088166,115.90691848583984,1259.3823852862224,100,0.038279729145999995
565,0,2,876523938,116.30158517993164,1187.0515775673766,100,0.073840425687
568,0,2,43826197,117.04861157592774,93.63193620603133,100,0.046806889589
582,0,2,635479855,120.95794729589844,677.6840652690689,100,0.093772288234
599,0,2,942263233,125.78060184790039,4685.022937598148,100,0.020112243750999997
4,0,3,876523938,1.3920090249023438,602.0276403270612,100,0.14559529817
7,0,3,898437036,2.184587626953125,3636.8632846569762,100,0.024703624131
15,0,3,1051828725,4.032433541015625,3065.2588760638428,100,0.034314515267
16,0,3,569740560,4.371986531982422,4625.326674050844,100,0.012317844774
38,0,3,328696477,8.163954489990234,2898.598479183399,100,0.011339841629000001
39,0,3,153391690,8.281881842041015,4633.2045951859145,100,0.003310704003
46,0,3,43826197,9.029845220947266,2068.455323643443,100,0.0021187886680000003
50,0,3,219130985,9.834008218017578,775.8501826921474,100,0.028243981877999997
63,0,3,723132249,13.794050718017578,4221.184684888829,100,0.017131026074
78,0,3,810784642,17.385693489990235,1740.9866434603966,100,0.046570411384
80,0,3,613566757,17.859436520019532,1185.0867942654595,100,0.051773993261000004
93,0,3,964176331,20.556747990966798,1522.2107370770877,100,0.06334052884500001
97,0,3,394435772,21.365743259033202,1231.6534553819615,100,0.032024898747
113,0,3,832697741,23.545097492919922,1022.8172856244016,100,0.08141216937800001
122,0,3,1008002528,26.288013293945312,1190.8050940630335,100,0.084648825658
132,0,3,591653658,27.737946802978517,754.2207935567183,100,0.07844568368499999
137,0,3,372522674,29.00351820385742,4589.6871915271495,100,0.008116515537
140,0,3,920350135,29.24361774902344,1491.893552257833,100,0.061690067204
146,0,3,197217886,30.070234430908204,2666.924174419918,100,0.0073949566279999995
150,0,3,942263233,30.188424787841797,813.0013738330769,100,0.11589934080400001
152,0,3,262957182,31.317615537841796,1516.1526405768432,100,0.017343714278
161,0,3,438261969,32.81875721801758,583.3145411501941,100,0.07513304368099999
162,0,3,175304788,33.574509959960935,2435.0886659596854,100,0.007199113135
166,0,3,766958446,33.81469571191406,1118.5607524844556,100,0.068566543596
171,0,3,657392953,35.81410334985352,4627.12865292209,100,0.014207362757999999
172,0,3,701219150,35.95802431005859,4628.708297684239,100,0.015149348477
177,0,3,1073741824,36.81990047705078,4610.4731798871835,100,0.023289189245999996
206,0,3,482088166,42.2241899909668,2010.2503019905614,100,0.023981499494
207,0,3,504001264,42.46850156689453,4626.188962231974,100,0.010894523940000001
208,0,3,788871544,42.57968288696289,4645.957478586005,100,0.016979740939
242,0,3,547827461,49.96722011987305,1487.781307725607,100,0.036821773345
261,0,3,745045347,55.661560970947264,4617.7918622669295,100,0.016134234049999998
273,0,3,1029915627,58.371692299072265,4623.096565140348,100,0.022277614419000002
295,0,3,87652394,64.20856460400391,439.50332479213137,100,0.019943511017
349,0,3,284870280,74.62133824804687,4625.232819467117,100,0.006159047363
361,0,3,306783379,76.75261014990234,4599.978598444693,100,0.00666923492
367,0,3,416348871,77.69909639697265,1676.3220172424283,100,0.024837046028
412,0,3,109565493,86.69268439794922,91.84057781007591,100,0.11929965556899999
417,0,3,679306052,88.44343626293946,3034.2095557663315,100,0.022388237842999998
421,0,3,986089430,89.34149983496094,4628.711094741263,100,0.021303758429
455,0,3,460175068,95.14140550805664,1835.9591682276923,100,0.025064558948999997
484,0,3,241044083,100.89830607592774,1737.5002781897774,100,0.013873038527
495,0,3,854610839,102.39949733984375,3245.0003737484108,100,0.026336232375
506,0,3,350609575,103.91967722802734,537.767130961472,100,0.065197286114
520,0,3,635479855,107.78891241601562,1274.0579058163992,100,0.049878412284
543,0,3,525914363,113.28332482397461,1876.3705026180105,100,0.028028279184
570,0,3,65739296,117.5128787229004,262.20629922704916,100,0.025071592938
578,0,3,131478591,119.17421808203125,73.76955603366916,100,0.178228795277
579,0,3,1,120.95306008984375,0.13794663672305002,100,7.249180000000001e-07
591,0,3,21913099,123.73887665991211,83.30058063043266,100,0.026306057934
2,1,0,262957182,0.4251034880371094,4516.809444229506,100,0.005821746196
9,1,0,219130985,2.1714988930664063,967.4648006756283,100,0.022650021463000002
44,1,0,745045347,8.8604285,4493.907551036969,100,0.016579009215
47,1,0,986089430,9.202550913085938,4501.38076372995,100,0.021906376770999998
51,1,0,394435772,9.428608406005859,509.83505791280186,100,0.077365368638
72,1,0,613566757,16.14412232397461,4490.44492942781,100,0.013663829902
76,1,0,1008002528,16.71126418798828,1512.8934071971155,100,0.06662746517399999
84,1,0,197217886,17.39233625805664,132.92693580633744,100,0.14836563018899998
117,1,0,964176331,25.912049529052734,4505.347036094806,100,0.021400711716
119,1,0,504001264,26.130953235107423,3331.6543479116694,100,0.015127657655
144,1,0,284870280,30.002961356933593,4519.2655107047285,100,0.006303464121
147,1,0,175304788,30.113454303955077,1545.9946399771438,100,0.011339288214
154,1,0,1073741824,31.528179876953125,4482.402033098757,100,0.023954607732
188,1,0,438261969,38.60309962792969,1381.56527399126,100,0.03172213266
190,1,0,109565493,38.92138409106445,4341.472963683272,100,0.002523694007
191,1,0,1051828725,38.948854061035156,4513.50127367064,100,0.023304052912
194,1,0,591653658,39.820390046875,2882.8124601892864,100,0.020523487607
196,1,0,723132249,40.21665290405274,4488.441007104491,100,0.016110989269
222,1,0,701219150,45.60763457104492,1150.9585412126814,100,0.060924796584000004
228,1,0,65739296,47.57905371899414,4548.1846427432865,100,0.0014453963759999998
231,1,0,766958446,47.781077921875,2662.2431955399084,100,0.028808729694
263,1,0,876523938,55.208698139892576,1019.2010445700437,100,0.086001083169
269,1,0,460175068,57.50008352294922,4492.076615068458,100,0.010244150032
272,1,0,328696477,58.248869670898436,2751.7541193154225,100,0.01194497992
277,1,0,306783379,59.78360994189453,4506.614306838963,100,0.006807402589
303,1,0,679306052,65.98775507299804,4502.8530531034085,100,0.015086125262999999
304,1,0,920350135,66.14121515991211,4491.725278580201,100,0.020489902608000002
310,1,0,942263233,66.53987337207032,1802.0214099670502,100,0.052289236287
313,1,0,547827461,67.06888152392578,3358.2830812703537,100,0.016312724322
321,1,0,372522674,67.66204884594727,571.2511403331949,100,0.065211716476
323,1,0,832697741,68.31980029907227,1338.764969353493,100,0.062198949036
327,1,0,416348871,69.61333120410156,4494.185727544459,100,0.009264166998000001
348,1,0,854610839,74.42883633300781,4487.436276296862,100,0.019044523117
354,1,0,21913099,75.50639370410157,4614.848676588136,100,0.00047483895
358,1,0,810784642,75.62920186108398,4464.978084476248,100,0.018158759721999998
360,1,0,1,76.75010625195313,0.13128390406822563,100,7.61708e-07
426,1,0,87652394,90.8026826730957,1373.6053281768882,100,0.00638119205
432,1,0,153391690,91.27850016503906,737.1068462505085,100,0.020809966802
463,1,0,898437036,97.79824129492188,4512.09884092776,100,0.01991173216
465,1,0,131478591,97.99993026904296,1594.1402536877995,100,0.008247617528999999
466,1,0,569740560,98.08460025610351,4478.7317385223605,100,0.012721024461
469,1,0,1029915627,98.26832445800781,4493.200873874024,100,0.022921646637000002
486,1,0,241044083,101.01589016503907,660.8432933208593,100,0.036475225736
497,1,0,350609575,102.543119625,1740.576459556968,100,0.020143302127
513,1,0,635479855,104.99110454907226,817.3961860824099,100,0.07774441156199999
521,1,0,43826197,105.77538989208985,17.45920583608809,100,0.251020564231
532,1,0,482088166,110.95833503710938,4482.263815529148,100,0.010755461656
539,1,0,788871544,112.38588224609374,4493.766531012448,100,0.017554795928
541,1,0,525914363,113.16338971704101,4512.356843543624,100,0.011654981670000002
598,1,0,657392953,125.63247338891601,4509.864552613562,100,0.014576778201
0,1,2,547827461,0.11822604296875,1785.0239795419227,100,0.030690201772
18,1,2,1051828725,3.4887801909179688,1435.584834708915,100,0.073268308467
41,1,2,525914363,8.211657854003906,959.477875106536,100,0.054812557605
45,1,2,810784642,9.028294429931641,4743.837919129249,100,0.017091322592
60,1,2,832697741,12.977898254882813,3243.3529120698204,100,0.02567397886
62,1,2,43826197,13.237591627929687,76.21187409933216,100,0.057505733218
64,1,2,21913099,13.814094103027344,2092.757652013498,100,0.00104709205
99,1,2,241044083,21.5650870390625,623.1516013288184,100,0.038681451268999995
111,1,2,854610839,24.212648862060547,3338.3799124858488,100,0.025599568096
112,1,2,613566757,24.471623709960937,5155.867480799551,100,0.011900359334
130,1,2,460175068,27.33896730810547,416.1481442000108,100,0.11057962757100001
131,1,2,306783379,28.463768267089844,3119.6481268148677,100,0.009833909675999999
141,1,2,482088166,29.536625107910154,2096.8034550577913,100,0.022991576289
153,1,2,416348871,31.370708095947265,2696.9988821648108,100,0.015437487711
163,1,2,569740560,33.362551024902345,2127.795381048935,100,0.026776097226000002
168,1,2,701219150,33.63949084790039,443.4103918978805,100,0.15814224538100002
214,1,2,1029915627,44.32823303393555,5147.582275278604,100,0.020007754551999997
217,1,2,657392953,44.53389299389649,903.9979271783537,100,0.072720626147
233,1,2,394435772,48.1534996340332,5126.2076474252635,100,0.007694494627
239,1,2,942263233,49.55989730810547,2754.6458866222483,100,0.034206328936
245,1,2,745045347,50.29693212695312,2084.3077117769417,100,0.035745458445999995
267,1,2,635479855,56.028322992919925,429.9211447542836,100,0.147813119395
280,1,2,87652394,59.85758757397461,111.76398341013265,100,0.078426333176
302,1,2,504001264,65.88765276489258,5154.949631130864,100,0.009777035666
309,1,2,1,66.53710555493164,0.13243507039586166,100,7.55087e-07
338,1,2,175304788,70.8416999140625,232.4896070951914,100,0.075403279394
343,1,2,153391690,73.5667512409668,5130.8208032751645,100,0.002989613083
366,1,2,197217886,77.8430619230957,2096.883893224578,100,0.009405284033
371,1,2,350609575,78.02179136303711,1163.4089451172842,100,0.030136400142999998
376,1,2,284870280,80.00928423388672,5056.90923107221,100,0.005633288378
416,1,2,328696477,88.06778760888672,641.9994203082326,100,0.051198874423
425,1,2,679306052,90.19962667602539,1141.3489895336609,100,0.059517821299999996
428,1,2,723132249,90.86350409594726,2996.075155079295,100,0.024135984966
429,1,2,898437036,91.09822593701172,5128.111796659435,100,0.017519841057
435,1,2,788871544,91.70732262695313,1809.6619815670251,100,0.043592204071
440,1,2,65739296,92.28246363208008,91.68908561878409,100,0.071698060414
444,1,2,964176331,93.78122178198242,5152.190113651809,100,0.018713912137
449,1,2,920350135,94.63704124487305,5120.740387588792,100,0.017972989555
454,1,2,372522674,94.85109595605469,802.9143915656514,100,0.046396312971
475,1,2,986089430,99.84851941210937,5127.8704161326605,100,0.019229999005
494,1,2,262957182,102.3981625559082,2128.429669651657,100,0.012354515901999999
500,1,2,131478591,103.59900825708007,4992.941369951708,100,0.002633289303
509,1,2,109565493,104.91983478100586,5117.086902877502,100,0.0021411692840000002
510,1,2,219130985,104.94291523706055,5105.163511123169,100,0.004292340187
528,1,2,766958446,109.6111410600586,5131.126833436114,100,0.014947173805999999
544,1,2,438261969,113.35533838598633,2104.28745661613,100,0.020827096014
554,1,2,591653658,115.41064832592774,5130.823125394751,100,0.011531359463000001
574,1,2,876523938,119.50355556396484,5135.152540040852,100,0.017069092518
583,1,2,1073741824,121.71359505297852,3110.1534482647517,100,0.034523757167000006
584,1,2,1008002528,122.06147949291991,5124.76123836672,100,0.019669258354
22,1,3,438261969,5.256613029052734,4887.955193338341,100,0.008966161752
26,1,3,745045347,5.360946293945313,1047.482925098657,100,0.07112720686400001
37,1,3,197217886,8.165373694091796,4804.333019097711,100,0.004105000324
43,1,3,723132249,8.710814988037109,4908.992400428812,100,0.014730767335
92,1,3,175304788,18.882472580078126,98.66249087114484,100,0.177681291494
96,1,3,964176331,21.36452846801758,4887.503303932211,100,0.019727379626
133,1,3,920350135,28.562632302001955,4889.383239352839,100,0.018823440298
142,1,3,657392953,29.768651850097655,2881.4549817144866,100,0.022814618211
151,1,3,241044083,31.11076278588867,831.8821536651975,100,0.028975748781
195,1,3,898437036,40.031996404052734,4904.901302386606,100,0.018317127718
237,1,3,65739296,48.23854704907227,49.92114683912189,100,0.131686269572
249,1,3,525914363,51.80821622998047,1825.8764999007658,100,0.028803391852
257,1,3,87652394,54.34157932495117,2084.77309017664,100,0.004204409315
271,1,3,766958446,57.605579060058595,1207.8252560833428,100,0.06349912308399999
291,1,3,350609575,63.77077224389649,2119.0079270487363,100,0.016545930316
294,1,3,876523938,64.20661406103515,4887.094832162602,100,0.017935480446
296,1,3,569740560,64.38923114990234,1962.9561990103537,100,0.029024619106999997
301,1,3,942263233,64.74624149804687,828.753527288323,100,0.113696437116
305,1,3,284870280,66.34805957690429,1571.025829246283,100,0.01813275598
326,1,3,591653658,68.94612561108399,894.3142804092749,100,0.066157241471
328,1,3,613566757,69.70809935791016,4875.515642369512,100,0.012584653645
330,1,3,1051828725,70.05019916601563,4899.762031415924,100,0.021466934889
340,1,3,788871544,71.5853566430664,622.2933118603318,100,0.12676844326699999
346,1,3,262957182,74.33992209301758,3107.1261027692262,100,0.0084630354
363,1,3,482088166,76.75508747802735,537.9860956305436,100,0.089609781724
368,1,3,306783379,77.9409204309082,4143.767390242391,100,0.007403489388
395,1,3,372522674,83.04623015405274,353.67663266812593,100,0.105328607997
397,1,3,547827461,84.10738418798829,1217.9746228116285,100,0.04497856119
404,1,3,701219150,85.60167058300782,1906.8433801744839,100,0.036773819879000004
406,1,3,1,86.002609546875,0.13644612424784072,100,7.3289e-07
413,1,3,854610839,87.39014979101563,1272.809397692617,100,0.06714366193
419,1,3,109565493,88.66953923388672,4857.825152655287,100,0.0022554433220000002
437,1,3,635479855,92.14643650708008,4852.946039543052,100,0.013094723284
442,1,3,986089430,93.38097756298828,4891.196856011425,100,0.020160493618
448,1,3,416348871,94.55014753295899,4894.299703859634,100,0.008506811928
478,1,3,131478591,100.17153558691406,1844.4315225240996,100,0.0071284072839999995
501,1,3,832697741,103.62758329589843,4907.702242595835,100,0.016967161002000002
504,1,3,153391690,104.37928282788086,4909.179956850125,100,0.003124588859
507,1,3,679306052,104.49983802807617,3153.8013846399317,100,0.021539278133
533,1,3,219130985,111.06847698999023,4887.587065602599,100,0.004483418547
537,1,3,504001264,111.12347732104492,375.52901643423996,100,0.13421100419499998
553,1,3,43826197,115.26457064208985,305.16942816052415,100,0.014361267203
555,1,3,328696477,115.52905109008789,4840.862159869456,100,0.00679004
556,1,3,460175068,115.60003794995117,4881.686151704415,100,0.009426559875
564,1,3,810784642,116.9422953149414,3645.4922485764528,100,0.022240745192
569,1,3,1029915627,117.33438655102539,2682.51208365205,100,0.038393699446
575,1,3,1073741824,119.67638202807618,4905.720546822351,100,0.021887545647
585,1,3,1008002528,122.26183384887695,2417.594299398162,100,0.041694445104
588,1,3,394435772,122.68477619506837,429.2999936247179,100,0.091878820838
593,1,3,21913099,124.20601350097657,4296.233685024339,100,0.000510053703
30,2,0,241044083,6.773082330078125,346.69031986875353,100,0.069527203151
48,2,0,679306052,9.201661130126952,1094.2367379741409,100,0.062080355048
56,2,0,1051828725,11.59206635522461,1692.8024318010325,100,0.062135350543
61,2,0,942263233,13.234576033203124,1692.6776089322977,100,0.055667022948
66,2,0,350609575,14.37819063305664,1678.2737903966442,100,0.020891083267
75,2,0,898437036,16.498708241210938,1370.7609201647806,100,0.065542942083
85,2,0,701219150,18.588660095214845,998.1138276015892,100,0.07025442696100001
88,2,0,723132249,19.474321056152345,1696.308324061805,100,0.04262976481
106,2,0,635479855,22.845052596191405,1692.862388683768,100,0.037538778062999996
136,2,0,43826197,28.912232072021485,468.9933538674414,100,0.009344737327
139,2,0,109565493,29.00355943701172,466.6854526284627,100,0.023477374832000002
157,2,0,525914363,31.798494654052735,1698.4964847758363,100,0.030963523782
167,2,0,986089430,34.33887206518555,1320.7953554330559,100,0.074658759659
169,2,0,920350135,35.229937624023435,1696.913446547851,100,0.054236716484999996
176,2,0,21913099,36.80203372900391,1674.26393955942,100,0.001308819863
179,2,0,131478591,36.81981435913086,346.91864654585163,100,0.037898969199
184,2,0,153391690,38.22608751318359,707.8624307398288,100,0.02166970351
186,2,0,372522674,38.44719910205078,1011.0046796697893,100,0.036846780385
204,2,0,175304788,42.11243940722656,1667.5247827460992,100,0.01051287452
210,2,0,591653658,42.36476935302734,500.64938498099735,100,0.118177246542
215,2,0,504001264,44.52886851123047,1694.5207106742378,100,0.029742998172
216,2,0,219130985,44.82923777709961,1685.6793160023458,100,0.012999565392999998
220,2,0,1008002528,45.26526815820313,1277.2846982300982,100,0.07891760775
224,2,0,1029915627,46.546395475097654,1618.1637068741318,100,0.063647183695
234,2,0,832697741,48.2305579621582,1696.0101991801846,100,0.049097448907
243,2,0,262957182,50.292032013183594,1337.4348032601342,100,0.019661308451
246,2,0,810784642,50.65704164721679,1692.0794627840185,100,0.047916463726
248,2,0,394435772,51.804659831054686,1669.3500539657998,100,0.023628104307000002
260,2,0,766958446,55.202153870117186,1693.2171886057952,100,0.045295928435
264,2,0,788871544,56.36004672119141,1693.8350297912596,100,0.046573103645
265,2,0,569740560,56.828429288085935,1695.8604715255124,100,0.033595957307
300,2,0,876523938,65.28881137915039,1673.1820148160903,100,0.052386645938
306,2,0,197217886,65.99008034814453,414.5065525631276,100,0.047578954972
308,2,0,547827461,66.52237543920899,1686.2226509057439,100,0.032488441589
319,2,0,964176331,67.40871489111328,1158.9877965916867,100,0.08319124099799999
322,2,0,416348871,68.50475716601562,1679.2707477912186,100,0.024793433194
339,2,0,438261969,71.58372804003906,375.8862205670821,100,0.116594316317
347,2,0,65739296,74.33920666601563,1664.2697368882557,100,0.003950038539
364,2,0,745045347,77.24373539404297,1669.9257774563637,100,0.044615476751
390,2,0,613566757,81.99632179418946,1690.2554911446437,100,0.036300237462
436,2,0,1,92.14443627514649,0.13275822470391596,100,7.53249e-07
452,2,0,284870280,94.94620461914063,1695.0830964788966,100,0.016805682305
464,2,0,87652394,97.41161407202148,137.0824020153857,100,0.063941390515
473,2,0,306783379,99.13306103710937,707.6608218088242,100,0.043351754053
485,2,0,482088166,101.01226674902344,1552.2339520869841,100,0.03105770012
511,2,0,1073741824,104.98623105908203,1692.1959133962494,100,0.063452571626
516,2,0,657392953,106.79513635620117,1685.506263755098,100,0.039002700087
530,2,0,328696477,110.13698537817383,1694.1692848976322,100,0.019401631226000002
586,2,0,460175068,122.26115472607422,1673.4268212799636,100,0.027498965724000003
589,2,0,854610839,122.5413582421875,693.794197476201,100,0.12317930044799999
5,2,1,832697741,1.2832413701171874,702.8975377101121,100,0.118466447288
6,2,1,525914363,1.8239946611328124,1551.434736264935,100,0.033898581145999994
14,2,1,372522674,2.6911832622070313,707.7816796102379,100,0.05263242674
17,2,1,197217886,3.2013602131347656,719.1936250372122,100,0.027422084837
55,2,1,284870280,10.97044111303711,478.7784545690832,100,0.059499394194
58,2,1,810784642,12.221500800048828,1076.3455891936064,100,0.07532753886299999
67,2,1,854610839,14.590068459228515,1560.8214916763818,100,0.054753912831
94,2,1,635479855,20.62442305200195,1420.5804148023767,100,0.044733817838000005
110,2,1,745045347,23.730887835205078,1546.7732954121966,100,0.048167714635999996
115,2,1,788871544,24.78306956713867,1560.5221511655282,100,0.05055176842
120,2,1,920350135,26.170180061035158,1306.0610974225165,100,0.07046761723600001
121,2,1,350609575,26.873685567138672,1542.58588859706,100,0.022728690674
145,2,1,65739296,30.015214534179687,710.8315634831819,100,0.009248224105
180,2,1,657392953,37.20303752416992,1559.9368548180846,100,0.042142279732
200,2,1,87652394,40.612711760009766,719.5399695652477,100,0.012181726896
213,2,1,153391690,43.74546481616211,264.9088059058384,100,0.057903582886
241,2,1,504001264,49.905675521240234,1326.0811408972029,100,0.038006819376
247,2,1,1029915627,51.14122012402344,1562.9502812266328,100,0.06589561033199999
251,2,1,1073741824,52.04791662109375,699.685997969935,100,0.153460527596
258,2,1,898437036,54.41139118212891,1563.2971743886073,100,0.057470649261
259,2,1,328696477,54.991091762207034,1572.0922632715672,100,0.020908217964
275,2,1,942263233,58.997729272216795,1558.911804698256,100,0.060443652435
287,2,1,416348871,62.32508805517578,1557.4311403813017,100,0.026733051639
289,2,1,723132249,62.598368983154295,699.2641738875238,100,0.103413313023
315,2,1,1,67.40272443823243,0.1292073131339234,100,7.7395e-07
342,2,1,241044083,73.40784365405274,1568.241574160887,100,0.015370341341
345,2,1,876523938,73.77291924023437,1571.4796526783828,100,0.055776982954
351,2,1,613566757,74.38557015307617,549.407999900059,100,0.111677798123
359,2,1,986089430,76.11364825122071,1567.3681128044648,100,0.062913710056
365,2,1,219130985,77.69547785815429,1544.5063690210184,100,0.014187768299
373,2,1,679306052,78.32586940600586,711.9524085845867,100,0.095414531057
398,2,1,482088166,84.44166998217773,1148.7283774713017,100,0.041967115591
401,2,1,394435772,85.1843078071289,1561.7554228493186,100,0.025255924598000003
443,2,1,306783379,93.00757395410156,398.3446074795296,100,0.0770145681
456,2,1,569740560,95.32016520214843,1555.4357294992749,100,0.036629000427
457,2,1,460175068,95.68655051000977,1563.9228747293494,100,0.029424409313
